agent_id,institution_choice,agent_group,event_round,event_types,reputation,reputation_delta,horizon,prop_at_event,prop_after_mean,delta_prop,contrib_at_event,contrib_after_mean,delta_contrib,n_post_rounds
3,SFI,developing,8,rep_drop,5.36,-2.28,med,0.8362835425563427,0.34212905143152605,-0.4941544911248167,1000000.0,640799.6666666666,-359200.3333333334,3
3,SFI,developing,9,bad_rep|rep_drop,3.0,-2.3600000000000003,imm,0.2364842344307117,0.3098163155324677,0.07333208110175599,388814.0,533585.0,144771.0,1
3,SFI,developing,9,bad_rep|rep_drop,3.0,-2.3600000000000003,short,0.2364842344307117,0.39495145993193326,0.15846722550122155,388814.0,766792.5,377978.5,2
3,SFI,developing,9,bad_rep|rep_drop,3.0,-2.3600000000000003,med,0.2364842344307117,0.2633009732879555,0.026816738857243783,388814.0,511195.0,122381.0,3
3,SFI,developing,13,bad_rep|rep_drop,2.44,-5.199999999999999,imm,0.2027293334314543,0.4146162584669896,0.21188692503553527,1000000.0,2000000.0,1000000.0,1
3,SFI,developing,13,bad_rep|rep_drop,2.44,-5.199999999999999,short,0.2027293334314543,0.6601723752570943,0.45744304182564,1000000.0,2500000.0,1500000.0,2
3,SFI,developing,13,bad_rep|rep_drop,2.44,-5.199999999999999,med,0.2027293334314543,0.5246777668293534,0.32194843339789914,1000000.0,2000000.0,1000000.0,3
3,SFI,developing,17,rep_drop,5.48,-2.52,imm,1.8286358589690437,1.063288081277821,-0.7653477776912228,3941841.0,1500000.0,-2441841.0,1
3,SFI,developing,17,rep_drop,5.48,-2.52,short,1.8286358589690437,0.7070091357356078,-1.1216267232334358,3941841.0,1100000.0,-2841841.0,2
3,SFI,developing,17,rep_drop,5.48,-2.52,med,1.8286358589690437,0.5897922244777604,-1.2388436344912832,3941841.0,1233333.3333333333,-2708507.666666667,3
3,SFI,developing,21,rep_drop,5.0,-2.52,imm,0.2614380182283976,0.3609976018138554,0.0995595835854578,2100000.0,3000000.0,900000.0,1
3,SFI,developing,21,rep_drop,5.0,-2.52,short,0.2614380182283976,0.26809431380282484,0.006656295574427262,2100000.0,2550000.0,450000.0,2
3,SFI,developing,21,rep_drop,5.0,-2.52,med,0.2614380182283976,0.3267930867041835,0.06535506847578593,2100000.0,3366666.6666666665,1266666.6666666665,3
3,SFI,developing,23,rep_drop,5.0,-2.04,imm,0.1751910257917943,0.4441906325069008,0.2689996067151065,2100000.0,5000000.0,2900000.0,1
3,SFI,developing,23,rep_drop,5.0,-2.04,short,0.1751910257917943,0.46274335264770616,0.28755232685591187,2100000.0,5000000.0,2900000.0,2
3,SFI,developing,23,rep_drop,5.0,-2.04,med,0.1751910257917943,0.43862537365611415,0.26343434786431985,2100000.0,5000000.0,2900000.0,3
3,SFI,developing,25,rep_drop,5.0,-1.3200000000000005,imm,0.4812960727885115,0.3903894156729302,-0.09090665711558132,5000000.0,5000000.0,0.0,1
3,SFI,developing,25,rep_drop,5.0,-1.3200000000000005,short,0.4812960727885115,0.5981108574446741,0.11681478465616257,5000000.0,7500000.0,2500000.0,2
3,SFI,developing,25,rep_drop,5.0,-1.3200000000000005,med,0.4812960727885115,0.5390097553751722,0.05771368258666065,5000000.0,6666666.666666667,1666666.666666667,3
4,SI,developed,3,bad_rep|rep_drop|gossip_target,1.0,-4.0,imm,1.3727146664922607,0.2521456078353138,-1.120569058656947,12000000.0,3000000.0,-9000000.0,1
4,SI,developed,3,bad_rep|rep_drop|gossip_target,1.0,-4.0,short,1.3727146664922607,0.5090529247919278,-0.8636617417003329,12000000.0,5500000.0,-6500000.0,2
4,SI,developed,3,bad_rep|rep_drop|gossip_target,1.0,-4.0,med,1.3727146664922607,0.5046613661862862,-0.8680533003059745,12000000.0,5666666.666666667,-6333333.333333333,3
4,SI,developed,5,bad_rep|rep_drop,3.16,-4.359999999999999,imm,0.7659602417485418,0.4958782489750031,-0.2700819927735387,8000000.0,6000000.0,-2000000.0,1
4,SI,developed,5,bad_rep|rep_drop,3.16,-4.359999999999999,short,0.7659602417485418,0.5945592210650112,-0.17140102068353058,8000000.0,8000000.0,0.0,2
4,SI,developed,5,bad_rep|rep_drop,3.16,-4.359999999999999,med,0.7659602417485418,0.5271991686911751,-0.2387610730573667,8000000.0,8666666.666666666,666666.666666666,3
4,SI,developed,11,rep_drop,5.0,-3.0,imm,0.2647112161282337,0.3946635721899331,0.12995235606169941,15000000.0,25000000.0,10000000.0,1
4,SI,developed,11,rep_drop,5.0,-3.0,short,0.2647112161282337,0.32606952009972656,0.06135830397149289,15000000.0,22163313.0,7163313.0,2
4,SI,developed,11,rep_drop,5.0,-3.0,med,0.2647112161282337,0.26763113230330315,0.0029199161750694813,15000000.0,19775542.0,4775542.0,3
4,SI,developed,16,bad_rep|rep_drop,3.24,-1.7599999999999998,imm,0.1584976158585745,2.1284100103068693,1.9699123944482948,25000000.0,157731079.0,132731079.0,1
4,SI,developed,16,bad_rep|rep_drop,3.24,-1.7599999999999998,short,0.1584976158585745,1.417897327913253,1.2593997120546785,25000000.0,103865539.5,78865539.5,2
4,SI,developed,16,bad_rep|rep_drop,3.24,-1.7599999999999998,med,0.1584976158585745,1.0119944664597373,0.8534968506011629,25000000.0,75910359.66666667,50910359.66666667,3
4,SI,developed,24,rep_drop,5.0,-1.2000000000000002,imm,0.0,0.1138964489304026,0.1138964489304026,0.0,31428571.0,31428571.0,1
4,SI,developed,24,rep_drop,5.0,-1.2000000000000002,short,0.0,1.967127763734657,1.967127763734657,0.0,153684219.0,153684219.0,2
4,SI,developed,24,rep_drop,5.0,-1.2000000000000002,med,0.0,1.3491565526307372,1.3491565526307372,0.0,110509649.0,110509649.0,3
4,SI,developed,25,bad_rep|rep_drop|gossip_target,1.0,-4.0,imm,0.1138964489304026,3.820359078538911,3.7064626296085086,31428571.0,275939867.0,244511296.0,1
4,SI,developed,25,bad_rep|rep_drop|gossip_target,1.0,-4.0,short,0.1138964489304026,1.9667866044809044,1.8528901555505017,31428571.0,150050188.0,118621617.0,2
4,SI,developed,25,bad_rep|rep_drop|gossip_target,1.0,-4.0,med,0.1138964489304026,1.4934157647940511,1.3795193158636485,31428571.0,136878091.33333334,105449520.33333334,3
5,SFI,developing,5,bad_rep|rep_drop|gossip_target,1.0,-4.48,imm,1.5596589088538255,0.5309166412332313,-1.0287422676205942,1215506.0,500000.0,-715506.0,1
5,SFI,developing,5,bad_rep|rep_drop|gossip_target,1.0,-4.48,short,1.5596589088538255,0.43422911800293584,-1.1254297908508897,1215506.0,453701.0,-761805.0,2
5,SFI,developing,5,bad_rep|rep_drop|gossip_target,1.0,-4.48,med,1.5596589088538255,0.5726489811052017,-0.9870099277486238,1215506.0,635800.6666666666,-579705.3333333334,3
5,SFI,developing,11,bad_rep|rep_drop|gossip_target,1.0,-4.84,imm,0.0,0.0343392318544406,0.0343392318544406,0.0,174338.0,174338.0,1
5,SFI,developing,11,bad_rep|rep_drop|gossip_target,1.0,-4.84,short,0.0,0.0171696159272203,0.0171696159272203,0.0,87169.0,87169.0,2
5,SFI,developing,11,bad_rep|rep_drop|gossip_target,1.0,-4.84,med,0.0,0.011446410618146866,0.011446410618146866,0.0,58112.666666666664,58112.666666666664,3
5,SFI,developing,12,bad_rep|gossip_target,1.0,0.0,imm,0.0343392318544406,0.0,-0.0343392318544406,174338.0,0.0,-174338.0,1
5,SFI,developing,12,bad_rep|gossip_target,1.0,0.0,short,0.0343392318544406,0.0,-0.0343392318544406,174338.0,0.0,-174338.0,2
5,SFI,developing,12,bad_rep|gossip_target,1.0,0.0,med,0.0343392318544406,0.0056053345855239,-0.0287338972689167,174338.0,58112.666666666664,-116225.33333333334,3
5,SFI,developing,14,bad_rep|rep_drop|gossip_target,1.0,-4.0,imm,0.0,0.0168160037565717,0.0168160037565717,0.0,174338.0,174338.0,1
5,SFI,developing,14,bad_rep|rep_drop|gossip_target,1.0,-4.0,short,0.0,0.00840800187828585,0.00840800187828585,0.0,87169.0,87169.0,2
5,SFI,developing,14,bad_rep|rep_drop|gossip_target,1.0,-4.0,med,0.0,0.030948877056622637,0.030948877056622637,0.0,391446.0,391446.0,3
5,SFI,developing,15,gossip_target,4.96,3.96,imm,0.0168160037565717,0.0,-0.0168160037565717,174338.0,0.0,-174338.0,1
5,SFI,developing,15,gossip_target,4.96,3.96,short,0.0168160037565717,0.0380153137066481,0.021199309950076402,174338.0,500000.0,325662.0,2
