run,source_file,round_number,agent_id,agent_group,institution_choice,stage1_payoff,stage2_payoff,payoff,cumulative_payoff,wealth
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,20,developed,SI,2478074.4000000022,388.0,2469564.4000000022,34276094.866666675,34276094.866666675
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,21,developed,SI,17478074.400000002,-4590.0,17464484.400000002,63065314.866666675,63065314.866666675
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,22,developed,SI,12478074.400000002,291.0,12469365.400000002,49260934.866666675,49260934.866666675
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,23,developing,SFI,-383796.0,0.0,-388296.0,2238065.4285714286,2238065.4285714286
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,24,developed,SI,12478074.400000002,-9.0,12469065.400000002,42529021.866666675,42529021.866666675
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,10,25,developed,SI,7478074.400000002,-1661.0,7467515.400000002,35266195.866666675,35266195.866666675
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,0,developed,SI,-19189382.0,38.0,-19188992.0,29525226.866666675,29525226.866666675
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,1,developing,SFI,360695.0857142857,0.0,360695.0857142857,1977296.5142857148,1977296.5142857148
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,2,developing,SFI,1216909.0857142857,0.0,1216909.0857142857,4560559.514285714,4560559.514285714
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,3,developing,SFI,360695.0857142857,0.0,360695.0857142857,2082957.5142857148,2082957.5142857148
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,4,developed,SI,14524836.0,-689.0,14524147.0,56665524.86666667,56665524.86666667
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,5,developing,SFI,1360695.0857142857,0.0,1360695.0857142857,3486768.514285715,3486768.514285715
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,6,developed,SI,12698877.0,304.0,12699181.0,54611187.866666675,54611187.866666675
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,7,developed,SI,8524836.0,-2347.0,8522841.0,39695066.866666675,39695066.866666675
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,8,developing,SFI,1239158.0857142857,0.0,1239158.0857142857,4997258.514285714,4997258.514285714
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,9,developing,SFI,-2847105.9142857143,0.0,-2847105.9142857143,1360695.5142857148,1360695.5142857148
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,10,developing,SFI,360695.0857142857,0.0,360695.0857142857,2061231.5142857148,2061231.5142857148
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,11,developing,SFI,846281.0857142857,0.0,846281.0857142857,3194482.514285715,3194482.514285715
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,12,developing,SFI,1360695.0857142857,0.0,1360695.0857142857,2845685.514285715,2845685.514285715
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,13,developing,SFI,860695.0857142857,0.0,860695.0857142857,2892025.514285715,2892025.514285715
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,14,developed,SI,12153422.0,-6.0,12153768.0,69583930.86666667,69583930.86666667
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,15,developing,SFI,1360695.0857142857,0.0,1360695.0857142857,5338556.514285714,5338556.514285714
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,16,developing,SFI,1360695.0857142857,0.0,1360695.0857142857,3714830.5142857144,3714830.5142857144
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,17,developing,SFI,-2057848.9142857143,0.0,-2057848.9142857143,1360695.5142857144,1360695.5142857144
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,18,developed,SI,14524836.0,-74.0,14524762.0,76214859.86666667,76214859.86666667
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,19,developed,SI,9524836.0,729.0,9525917.0,81618967.86666667,81618967.86666667
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,20,developed,SI,4524836.0,276.0,4525464.0,38801558.866666675,38801558.866666675
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,21,developed,SI,26371571.0,-6135.0,26365436.0,89430750.86666667,89430750.86666667
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,22,developed,SI,12153422.0,-10.0,12153412.0,61414346.866666675,61414346.866666675
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,23,developing,SFI,1360695.0857142857,0.0,1360695.0857142857,3598760.5142857144,3598760.5142857144
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,24,developed,SI,17524836.0,-2206.0,17522630.0,60051651.866666675,60051651.866666675
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,11,25,developed,SI,19524836.0,-3996.0,19520840.0,54787035.866666675,54787035.866666675
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,0,developed,SI,31679052.400000002,-5623.0,31673429.400000002,61198656.26666668,61198656.26666668
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,1,developing,SFI,764503.085714286,0.0,764503.085714286,2741799.6000000006,2741799.6000000006
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,2,developing,SFI,1764503.085714286,0.0,1764503.085714286,6325062.600000001,6325062.600000001
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,3,developing,SFI,1764503.085714286,0.0,1764503.085714286,3847460.6000000006,3847460.6000000006
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,4,developed,SI,6679052.400000002,88.0,6679566.400000002,63345091.266666666,63345091.266666666
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,5,developing,SFI,1590165.085714286,0.0,1590165.085714286,5076933.600000001,5076933.600000001
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,6,developed,SI,16679052.400000002,-178.0,16678874.400000002,71290062.26666668,71290062.26666668
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,7,developed,SI,10679052.400000002,757.0,10679809.400000002,50374876.26666668,50374876.26666668
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,8,developing,SFI,1642966.085714286,0.0,1642966.085714286,6640224.600000001,6640224.600000001
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,9,developing,SFI,764503.085714286,0.0,764503.085714286,2125198.6000000006,2125198.6000000006
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,10,developing,SFI,764503.085714286,0.0,764503.085714286,2825734.6000000006,2825734.6000000006
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,11,developing,SFI,1250089.085714286,0.0,1250089.085714286,4444571.600000001,4444571.600000001
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,12,developing,SFI,341663.08571428596,0.0,341663.08571428596,3187348.6000000006,3187348.6000000006
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,13,developing,SFI,1264503.085714286,0.0,1264503.085714286,4156528.6000000006,4156528.6000000006
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,14,developed,SI,14307638.400000002,-104.0,14307534.400000002,83891465.26666668,83891465.26666668
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,15,developing,SFI,-3574052.914285714,0.0,-3574052.914285714,1764503.6000000006,1764503.6000000006
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,16,developing,SFI,-1950326.914285714,0.0,-1950326.914285714,1764503.6000000003,1764503.6000000003
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,17,developing,SFI,1111616.085714286,0.0,1111616.085714286,2472311.6000000006,2472311.6000000006
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,18,developed,SI,6679052.400000002,96.0,6679574.400000002,82894434.26666668,82894434.26666668
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,19,developed,SI,-8320947.599999998,-7.0,-8320528.599999998,73298439.26666668,73298439.26666668
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,20,developed,SI,6679052.400000002,-1.0,6679477.400000002,45481036.26666668,45481036.26666668
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,21,developed,SI,6679052.400000002,-8.0,6679470.400000002,96110221.26666668,96110221.26666668
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,22,developed,SI,31679052.400000002,-7008.0,31672044.400000002,93086391.26666668,93086391.26666668
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,23,developing,SFI,1764503.085714286,0.0,1764503.085714286,5363263.600000001,5363263.600000001
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,24,developed,SI,6679052.400000002,-4997.0,6674055.400000002,66725707.26666668,66725707.26666668
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,12,25,developed,SI,12457573.400000002,-67.0,12457506.400000002,67244542.26666668,67244542.26666668
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,0,developed,SI,17543550.133333337,-4521.0,17539029.133333337,78737685.40000002,78737685.40000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,1,developing,SFI,2085224.6857142858,0.0,2085224.6857142858,4827024.285714286,4827024.285714286
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,2,developing,SFI,2085224.6857142858,0.0,2085224.6857142858,8410287.285714287,8410287.285714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,3,developing,SFI,1085224.6857142858,0.0,1085224.6857142858,4932685.285714286,4932685.285714286
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,4,developed,SI,11716924.133333337,-6.0,11716918.133333337,75062009.4,75062009.4
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,5,developing,SFI,2085224.6857142858,0.0,2085224.6857142858,7162158.285714286,7162158.285714286
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,6,developed,SI,6043550.133333337,-6.0,6044297.133333337,77334359.40000002,77334359.40000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,7,developed,SI,6043550.133333337,-488.0,6043815.133333337,56418691.40000002,56418691.40000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,8,developing,SFI,1963687.6857142858,0.0,1963687.6857142858,8603912.285714287,8603912.285714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,9,developing,SFI,1978965.6857142858,0.0,1978965.6857142858,4104164.2857142864,4104164.2857142864
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,10,developing,SFI,662384.6857142858,0.0,662384.6857142858,3488119.2857142864,3488119.2857142864
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,11,developing,SFI,937148.6857142858,0.0,937148.6857142858,5381720.285714286,5381720.285714286
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,12,developing,SFI,-1102123.3142857142,0.0,-1102123.3142857142,2085225.2857142864,2085225.2857142864
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,13,developing,SFI,85224.68571428582,0.0,85224.68571428582,4241753.285714286,4241753.285714286
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,14,developed,SI,31043550.133333337,-15069.0,31028481.133333337,114919946.40000002,114919946.40000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,15,developing,SFI,320721.6857142858,0.0,320721.6857142858,2085225.2857142864,2085225.2857142864
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,16,developing,SFI,1183334.6857142858,0.0,1183334.6857142858,2947838.2857142864,2947838.2857142864
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,17,developing,SFI,855224.6857142858,0.0,855224.6857142858,3327536.2857142864,3327536.2857142864
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,18,developed,SI,6043550.133333337,-9.0,6044294.133333337,88938728.40000002,88938728.40000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,19,developed,SI,6043550.133333337,-12.0,6044291.133333337,79342730.40000002,79342730.40000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,20,developed,SI,6043550.133333337,-4999.0,6038551.133333337,51519587.40000002,51519587.40000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,21,developed,SI,11043550.133333337,507.0,11044057.133333337,107154278.40000002,107154278.40000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,22,developed,SI,31043550.133333337,-12053.0,31031497.133333337,124117888.40000002,124117888.40000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,23,developing,SFI,-3278038.314285714,0.0,-3278038.314285714,2085225.2857142864,2085225.2857142864
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,24,developed,SI,1043550.1333333366,6512.0,1050815.1333333366,67776522.40000002,67776522.40000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,13,25,developed,SI,6043550.133333337,-12.0,6043538.133333337,73288080.40000002,73288080.40000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,0,developed,SI,690232.6000000015,-115.0,692104.6000000015,79429790.00000003,79429790.00000003
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,1,developing,SFI,-108947.77142857132,0.0,-108947.77142857132,4718076.514285715,4718076.514285715
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,2,developing,SFI,1747266.2285714287,0.0,1747266.2285714287,10157553.514285715,10157553.514285715
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,3,developing,SFI,-108947.77142857132,0.0,-108947.77142857132,4823737.514285715,4823737.514285715
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,4,developed,SI,24459015.6,-21413.0,24437602.6,99499612.0,99499612.0
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,5,developing,SFI,1891052.2285714287,0.0,1891052.2285714287,9053210.514285715,9053210.514285715
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,6,developed,SI,22633056.6,-16052.0,22617004.6,99951364.00000003,99951364.00000003
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,7,developed,SI,18459015.6,-104.0,18458911.6,74877603.00000003,74877603.00000003
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,8,developing,SFI,1769515.2285714287,0.0,1769515.2285714287,10373427.514285715,10373427.514285715
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,9,developing,SFI,-108947.77142857132,0.0,-108947.77142857132,3995216.5142857153,3995216.5142857153
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,10,developing,SFI,391052.2285714287,0.0,391052.2285714287,3879171.5142857153,3879171.5142857153
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,11,developing,SFI,1891052.2285714287,0.0,1891052.2285714287,7272772.514285715,7272772.514285715
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,12,developing,SFI,-194172.77142857132,0.0,-194172.77142857132,1891052.514285715,1891052.514285715
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,13,developing,SFI,-229817.77142857132,0.0,-229817.77142857132,4011935.5142857153,4011935.5142857153
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,14,developed,SI,29459015.6,-25610.0,29433405.6,144353352.00000003,144353352.00000003
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,15,developing,SFI,1786791.2285714287,0.0,1786791.2285714287,3872016.5142857153,3872016.5142857153
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,16,developing,SFI,-1056785.7714285713,0.0,-1056785.7714285713,1891052.514285715,1891052.514285715
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,17,developing,SFI,472123.2285714287,0.0,472123.2285714287,3799659.5142857153,3799659.5142857153
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,18,developed,SI,14459015.600000001,4269.0,14465271.600000001,103404000.00000003,103404000.00000003
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,19,developed,SI,19459015.6,-5245.0,19453770.6,98796501.00000003,98796501.00000003
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,20,developed,SI,14459015.600000001,1395.0,14462397.600000001,65981985.00000002,65981985.00000002
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,21,developed,SI,20111140.6,-6868.0,20104272.6,127258551.00000003,127258551.00000003
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,22,developed,SI,-10540984.399999999,-13700.0,-10552697.399999999,113565191.00000003,113565191.00000003
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,23,developing,SFI,1786791.2285714287,0.0,1786791.2285714287,3872016.5142857153,3872016.5142857153
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,24,developed,SI,9459015.600000001,1140.0,9462142.600000001,77238665.00000003,77238665.00000003
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,14,25,developed,SI,14459015.600000001,2795.0,14461810.600000001,87749891.00000003,87749891.00000003
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,0,developed,SI,12553051.533333331,908.0,12556346.533333331,91986136.53333336,91986136.53333336
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,1,developing,SFI,488513.37142857164,0.0,488513.37142857164,5206589.885714287,5206589.885714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,2,developing,SFI,1488513.3714285716,0.0,1488513.3714285716,11646066.885714287,11646066.885714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,3,developing,SFI,-1511486.6285714284,0.0,-1511486.6285714284,3312250.885714287,3312250.885714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,4,developed,SI,31321834.53333333,-25566.0,31296268.53333333,130795880.53333333,130795880.53333333
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,5,developing,SFI,1314175.3714285716,0.0,1314175.3714285716,10367385.885714287,10367385.885714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,6,developed,SI,1321834.5333333313,-16289.0,1307932.5333333313,101259296.53333336,101259296.53333336
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,7,developed,SI,30321834.53333333,-21996.0,30299838.53333333,105177441.53333336,105177441.53333336
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,8,developing,SFI,1366976.3714285716,0.0,1366976.3714285716,11740403.885714287,11740403.885714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,9,developing,SFI,488513.37142857164,0.0,488513.37142857164,4483729.885714287,4483729.885714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,10,developing,SFI,1488513.3714285716,0.0,1488513.3714285716,5367684.885714287,5367684.885714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,11,developing,SFI,1488513.3714285716,0.0,1488513.3714285716,8761285.885714287,8761285.885714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,12,developing,SFI,376092.37142857164,0.0,376092.37142857164,2267144.885714287,2267144.885714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,13,developing,SFI,-2523421.6285714284,0.0,-2523421.6285714284,1488513.885714287,1488513.885714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,14,developed,SI,1321834.5333333313,293.0,1324514.5333333313,145677866.53333336,145677866.53333336
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,15,developing,SFI,488513.37142857164,0.0,488513.37142857164,4360529.885714287,4360529.885714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,16,developing,SFI,1488513.3714285716,0.0,1488513.3714285716,3379565.885714287,3379565.885714287
20260804_024555,results/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed2_26agents_30rounds_20260804_024555.json,15,17,developing,SFI,-11486.628571428359,0.0,-11486.628571428359,3788172.885714287,3788172.885714287
