term,count_SI,count_SFI,log_odds_SI_minus_SFI,z
institution prevalent,1,1,0.16706403578106332,0.11872130384217267
contribution several,1,1,0.16706403578106332,0.11872130384217267
preserving wealth,1,1,0.16706403578106332,0.11872130384217267
observe others,1,1,0.16706403578106332,0.11872130384217267
fraction budget,1,1,0.16706403578106332,0.11872130384217267
contributors significant,1,1,0.16706403578106332,0.11872130384217267
contributors emerge,1,1,0.16706403578106332,0.11872130384217267
suggest consistent,1,1,0.16706403578106332,0.11872130384217267
contribution reduce,1,1,0.16706403578106332,0.11872130384217267
reduction considering,1,1,0.16706403578106332,0.11872130384217267
others strategies,1,1,0.16706403578106332,0.11872130384217267
cooperate action,1,1,0.16706403578106332,0.11872130384217267
country high,1,1,0.16706403578106332,0.11872130384217267
current marginal,1,1,0.16706403578106332,0.11872130384217267
small contribution,1,1,0.16706403578106332,0.11872130384217267
strategy following,1,1,0.16706403578106332,0.11872130384217267
contributors high,1,1,0.16706403578106332,0.11872130384217267
highly others,1,1,0.16706403578106332,0.11872130384217267
strategy peer,1,1,0.16706403578106332,0.11872130384217267
amount due,1,1,0.16706403578106332,0.11872130384217267
high enough,1,1,0.16706403578106332,0.11872130384217267
level maximize,1,1,0.16706403578106332,0.11872130384217267
contribution maintaining,1,1,0.16706403578106332,0.11872130384217267
strategy previous-round,1,1,0.16706403578106332,0.11872130384217267
consistent strategy,1,1,0.16706403578106332,0.11872130384217267
test waters,1,1,0.16706403578106332,0.11872130384217267
due institution,1,1,0.16706403578106332,0.11872130384217267
strategy marginal,1,1,0.16706403578106332,0.11872130384217267
behavior contribute,1,1,0.16706403578106332,0.11872130384217267
aligns recent,1,1,0.16706403578106332,0.11872130384217267
institution common,1,1,0.16706403578106332,0.11872130384217267
strategy maintain,1,1,0.16706403578106332,0.11872130384217267
close previous,1,1,0.16706403578106332,0.11872130384217267
amount possible,1,1,0.16706403578106332,0.11872130384217267
avoid seen,1,1,0.16706403578106332,0.11872130384217267
want maximize,1,1,0.16706403578106332,0.11872130384217267
cooperate high,1,1,0.16706403578106332,0.11872130384217267
given prior,1,1,0.16706403578106332,0.11872130384217267
emissions increase,1,1,0.16706403578106332,0.11872130384217267
history marginal,1,1,0.16706403578106332,0.11872130384217267
contribution achieve,1,1,0.16706403578106332,0.11872130384217267
contribution close,1,1,0.16706403578106332,0.11872130384217267
institution free-riders,1,1,0.16706403578106332,0.11872130384217267
contribute fraction,1,1,0.16706403578106332,0.11872130384217267
amount high,1,1,0.16706403578106332,0.11872130384217267
contribution indicate,1,1,0.16706403578106332,0.11872130384217267
contribution payoff,1,1,0.16706403578106332,0.11872130384217267
contribute amount,1,1,0.16706403578106332,0.11872130384217267
low contribute,1,1,0.16706403578106332,0.11872130384217267
budget significant,1,1,0.16706403578106332,0.11872130384217267
except use,1,1,0.16706403578106332,0.11872130384217267
contribution aligns,1,1,0.16706403578106332,0.11872130384217267
starting small,1,1,0.16706403578106332,0.11872130384217267
increase mcpr,1,1,0.16706403578106332,0.11872130384217267
return significant,1,1,0.16706403578106332,0.11872130384217267
contributors made,1,1,0.16706403578106332,0.11872130384217267
contributors detected,1,1,0.16706403578106332,0.11872130384217267
payoff mcpr,1,1,0.16706403578106332,0.11872130384217267
amount necessary,1,1,0.16706403578106332,0.11872130384217267
amount consistent,1,1,0.16706403578106332,0.11872130384217267
future contribution,1,1,0.16706403578106332,0.11872130384217267
low prioritize,1,1,0.16706403578106332,0.11872130384217267
institution behavior,1,1,0.16706403578106332,0.11872130384217267
data consider,1,1,0.16706403578106332,0.11872130384217267
cooperate current,1,1,0.16706403578106332,0.11872130384217267
average maximize,1,1,0.16706403578106332,0.11872130384217267
defectors mostly,1,1,0.16706403578106332,0.11872130384217267
support global,1,1,0.16706403578106332,0.11872130384217267
moderately high,1,1,0.16706403578106332,0.11872130384217267
suggests moderate,1,1,0.16706403578106332,0.11872130384217267
group multiplier,1,1,0.16706403578106332,0.11872130384217267
players high,1,1,0.16706403578106332,0.11872130384217267
avoid standing,1,1,0.16706403578106332,0.11872130384217267
institution typical,14,16,0.03365879724843879,0.09200426975299378
maximize payoff,7,8,0.0337202034406463,0.06519743151694236
global emissions,5,6,-0.014952448388436679,-0.02471596739937454
rounds data,10,12,-0.015127892508569829,-0.03534746841515754
choosing moderate,35,42,-0.015293141878647276,-0.06682936839527895
mostly low-contributors,4,5,-0.05562672180395367,-0.08301780517379548
contribution recent,4,5,-0.05562672180395367,-0.08301780517379548
mcpr choose,8,10,-0.055903564310929355,-0.11792215360106313
return choose,3,4,-0.1198516395935929,-0.1571559606466568
considering high,7,9,-0.08402553767627552,-0.16684048696976464
choose moderate,11,14,-0.07402329411746678,-0.18379660380100438
significantly institution,11,14,-0.07402329411746678,-0.18379660380100438
contribution mcpr,6,8,-0.12031261059483356,-0.22294135564885836
strategy institution,6,8,-0.12031261059483356,-0.22294135564885836
follow institution,6,8,-0.12031261059483356,-0.22294135564885836
moderate contribution,55,68,-0.0454003062484869,-0.2503676027166331
low contributor,2,3,-0.23682425865997558,-0.2599893776509712
consistent level,2,3,-0.23682425865997558,-0.2599893776509712
reduction fund,2,3,-0.23682425865997558,-0.2599893776509712
consistent past,2,3,-0.23682425865997558,-0.2599893776509712
million usd,2,3,-0.23682425865997558,-0.2599893776509712
given current,2,3,-0.23682425865997558,-0.2599893776509712
potential future,2,3,-0.23682425865997558,-0.2599893776509712
contributors used,2,3,-0.23682425865997558,-0.2599893776509712
beliefs expect,2,3,-0.23682425865997558,-0.2599893776509712
significantly others,2,3,-0.23682425865997558,-0.2599893776509712
consistency previous,2,3,-0.23682425865997558,-0.2599893776509712
justify moderate,2,3,-0.23682425865997558,-0.2599893776509712
contribute except,2,3,-0.23682425865997558,-0.2599893776509712
index justify,2,3,-0.23682425865997558,-0.2599893776509712
amount past,2,3,-0.23682425865997558,-0.2599893776509712
follow selfish-institution,2,3,-0.23682425865997558,-0.2599893776509712
consistent contribution,2,3,-0.23682425865997558,-0.2599893776509712
current wealth,2,3,-0.23682425865997558,-0.2599893776509712
amount considering,2,3,-0.23682425865997558,-0.2599893776509712
contribution history,2,3,-0.23682425865997558,-0.2599893776509712
past contribution,26,33,-0.07151495578873757,-0.27276598440641436
low-contributors sfi,5,7,-0.168966810892611,-0.28881985478302397
choices suggest,1,2,-0.5212217140476589,-0.4273441313201987
contribute maximize,1,2,-0.5212217140476589,-0.4273441313201987
sfi defectors,1,2,-0.5212217140476589,-0.4273441313201987
used strategy,1,2,-0.5212217140476589,-0.4273441313201987
current group,1,2,-0.5212217140476589,-0.4273441313201987
past performance,1,2,-0.5212217140476589,-0.4273441313201987
defectors free-riders,1,2,-0.5212217140476589,-0.4273441313201987
observations high,1,2,-0.5212217140476589,-0.4273441313201987
budget considering,1,2,-0.5212217140476589,-0.4273441313201987
contribution half,1,2,-0.5212217140476589,-0.4273441313201987
payoff balancing,1,2,-0.5212217140476589,-0.4273441313201987
cooperate behavior,1,2,-0.5212217140476589,-0.4273441313201987
half budget,1,2,-0.5212217140476589,-0.4273441313201987
chose moderate,1,2,-0.5212217140476589,-0.4273441313201987
amount maximizes,1,2,-0.5212217140476589,-0.4273441313201987
defect sfi,1,2,-0.5212217140476589,-0.4273441313201987
data believe,1,2,-0.5212217140476589,-0.4273441313201987
consistent recent,1,2,-0.5212217140476589,-0.4273441313201987
behavior marginal,1,2,-0.5212217140476589,-0.4273441313201987
sfi peers,1,2,-0.5212217140476589,-0.4273441313201987
nothing marginal,1,2,-0.5212217140476589,-0.4273441313201987
observed institution,1,2,-0.5212217140476589,-0.4273441313201987
similar recent,1,2,-0.5212217140476589,-0.4273441313201987
sfi strategies,1,2,-0.5212217140476589,-0.4273441313201987
mcpr suggests,1,2,-0.5212217140476589,-0.4273441313201987
zero maximizes,1,2,-0.5212217140476589,-0.4273441313201987
benefits contribution,1,2,-0.5212217140476589,-0.4273441313201987
contribution likely,1,2,-0.5212217140476589,-0.4273441313201987
still received,0,1,-4.448176256457513,-0.4426317764192421
high-contrib strategy,0,1,-4.448176256457513,-0.4426317764192421
non-participation low,0,1,-4.448176256457513,-0.4426317764192421
index marginal,0,1,-4.448176256457513,-0.4426317764192421
considered trustworthy,0,1,-4.448176256457513,-0.4426317764192421
mcpr indicates,0,1,-4.448176256457513,-0.4426317764192421
balance cooperate,0,1,-4.448176256457513,-0.4426317764192421
group recent,0,1,-4.448176256457513,-0.4426317764192421
low budget,0,1,-4.448176256457513,-0.4426317764192421
maximum afford,0,1,-4.448176256457513,-0.4426317764192421
previous balance,0,1,-4.448176256457513,-0.4426317764192421
help avoid,0,1,-4.448176256457513,-0.4426317764192421
return peers,0,1,-4.448176256457513,-0.4426317764192421
social identity,0,1,-4.448176256457513,-0.4426317764192421
cooperate avoiding,0,1,-4.448176256457513,-0.4426317764192421
players cooperate,0,1,-4.448176256457513,-0.4426317764192421
follow high-contribution,0,1,-4.448176256457513,-0.4426317764192421
associated low,0,1,-4.448176256457513,-0.4426317764192421
contribution follows,0,1,-4.448176256457513,-0.4426317764192421
participating stage,0,1,-4.448176256457513,-0.4426317764192421
contribution incentivizes,0,1,-4.448176256457513,-0.4426317764192421
maintain reputation,0,1,-4.448176256457513,-0.4426317764192421
aiming moderate,0,1,-4.448176256457513,-0.4426317764192421
high contribute,0,1,-4.448176256457513,-0.4426317764192421
contribution encouraged,0,1,-4.448176256457513,-0.4426317764192421
return considering,0,1,-4.448176256457513,-0.4426317764192421
contributes slightly,0,1,-4.448176256457513,-0.4426317764192421
index irrational,0,1,-4.448176256457513,-0.4426317764192421
aligns internal,0,1,-4.448176256457513,-0.4426317764192421
except low,0,1,-4.448176256457513,-0.4426317764192421
ldf implications,0,1,-4.448176256457513,-0.4426317764192421
mostly contribute,0,1,-4.448176256457513,-0.4426317764192421
helps balance,0,1,-4.448176256457513,-0.4426317764192421
self-interest given,0,1,-4.448176256457513,-0.4426317764192421
affect future,0,1,-4.448176256457513,-0.4426317764192421
return understand,0,1,-4.448176256457513,-0.4426317764192421
level balances,0,1,-4.448176256457513,-0.4426317764192421
around budget,0,1,-4.448176256457513,-0.4426317764192421
selfish iteration,0,1,-4.448176256457513,-0.4426317764192421
successful strategy,0,1,-4.448176256457513,-0.4426317764192421
seen sfi,0,1,-4.448176256457513,-0.4426317764192421
reduction contribute,0,1,-4.448176256457513,-0.4426317764192421
significant loss,0,1,-4.448176256457513,-0.4426317764192421
data showing,0,1,-4.448176256457513,-0.4426317764192421
choices reflects,0,1,-4.448176256457513,-0.4426317764192421
highly standard,0,1,-4.448176256457513,-0.4426317764192421
contribution vulnerability,0,1,-4.448176256457513,-0.4426317764192421
contribute maximally,0,1,-4.448176256457513,-0.4426317764192421
waters understand,0,1,-4.448176256457513,-0.4426317764192421
contribution given,0,1,-4.448176256457513,-0.4426317764192421
maximum cumulative,0,1,-4.448176256457513,-0.4426317764192421
observed low,0,1,-4.448176256457513,-0.4426317764192421
country institution,0,1,-4.448176256457513,-0.4426317764192421
strategy imprisonment,0,1,-4.448176256457513,-0.4426317764192421
going debt,0,1,-4.448176256457513,-0.4426317764192421
contribute minimal,0,1,-4.448176256457513,-0.4426317764192421
contributors socially,0,1,-4.448176256457513,-0.4426317764192421
strategies before,0,1,-4.448176256457513,-0.4426317764192421
close group,0,1,-4.448176256457513,-0.4426317764192421
contribution negligible,0,1,-4.448176256457513,-0.4426317764192421
test system,0,1,-4.448176256457513,-0.4426317764192421
beliefs low,0,1,-4.448176256457513,-0.4426317764192421
amount want,0,1,-4.448176256457513,-0.4426317764192421
since institution,0,1,-4.448176256457513,-0.4426317764192421
tendency lower,0,1,-4.448176256457513,-0.4426317764192421
history institution,0,1,-4.448176256457513,-0.4426317764192421
contribute institution,0,1,-4.448176256457513,-0.4426317764192421
usd emissions,0,1,-4.448176256457513,-0.4426317764192421
sfi typical,0,1,-4.448176256457513,-0.4426317764192421
contribution 10m,0,1,-4.448176256457513,-0.4426317764192421
low want,0,1,-4.448176256457513,-0.4426317764192421
low incentive,0,1,-4.448176256457513,-0.4426317764192421
return balance,0,1,-4.448176256457513,-0.4426317764192421
amount allowed,0,1,-4.448176256457513,-0.4426317764192421
incentive contribute,0,1,-4.448176256457513,-0.4426317764192421
sfi average,0,1,-4.448176256457513,-0.4426317764192421
consistent internal,0,1,-4.448176256457513,-0.4426317764192421
maximize contribution,0,1,-4.448176256457513,-0.4426317764192421
system understand,0,1,-4.448176256457513,-0.4426317764192421
contributors social,0,1,-4.448176256457513,-0.4426317764192421
emerging institution,0,1,-4.448176256457513,-0.4426317764192421
mostly free-ride,0,1,-4.448176256457513,-0.4426317764192421
zero contribution,0,1,-4.448176256457513,-0.4426317764192421
significantly still,0,1,-4.448176256457513,-0.4426317764192421
without going,0,1,-4.448176256457513,-0.4426317764192421
low developing,0,1,-4.448176256457513,-0.4426317764192421
contribution indicating,0,1,-4.448176256457513,-0.4426317764192421
enough marginal,0,1,-4.448176256457513,-0.4426317764192421
interests contribution,0,1,-4.448176256457513,-0.4426317764192421
maximize immediate,0,1,-4.448176256457513,-0.4426317764192421
riding self-interested,0,1,-4.448176256457513,-0.4426317764192421
nothing aligns,0,1,-4.448176256457513,-0.4426317764192421
iteration selfish,0,1,-4.448176256457513,-0.4426317764192421
suggest moderate,0,1,-4.448176256457513,-0.4426317764192421
high contrib,0,1,-4.448176256457513,-0.4426317764192421
mcpr free-rider,0,1,-4.448176256457513,-0.4426317764192421
significantly choose,0,1,-4.448176256457513,-0.4426317764192421
sfi underrepresented,0,1,-4.448176256457513,-0.4426317764192421
usd balancing,0,1,-4.448176256457513,-0.4426317764192421
impact overall,0,1,-4.448176256457513,-0.4426317764192421
zero marginal,0,1,-4.448176256457513,-0.4426317764192421
sfi gaining,0,1,-4.448176256457513,-0.4426317764192421
trend towards,0,1,-4.448176256457513,-0.4426317764192421
previous developing,0,1,-4.448176256457513,-0.4426317764192421
reward sfi,0,1,-4.448176256457513,-0.4426317764192421
index makes,0,1,-4.448176256457513,-0.4426317764192421
cooperate leaving,0,1,-4.448176256457513,-0.4426317764192421
index high,0,1,-4.448176256457513,-0.4426317764192421
ldf role,0,1,-4.448176256457513,-0.4426317764192421
contribution made,0,1,-4.448176256457513,-0.4426317764192421
amount avoid,0,1,-4.448176256457513,-0.4426317764192421
free-riding behavior,0,1,-4.448176256457513,-0.4426317764192421
budget amount,0,1,-4.448176256457513,-0.4426317764192421
necessary due,0,1,-4.448176256457513,-0.4426317764192421
need support,0,1,-4.448176256457513,-0.4426317764192421
index per,0,1,-4.448176256457513,-0.4426317764192421
mcpr past,0,1,-4.448176256457513,-0.4426317764192421
vary significantly,0,1,-4.448176256457513,-0.4426317764192421
expect high,0,1,-4.448176256457513,-0.4426317764192421
investment relatively,0,1,-4.448176256457513,-0.4426317764192421
payoffs low-contributors,0,1,-4.448176256457513,-0.4426317764192421
makes contribution,0,1,-4.448176256457513,-0.4426317764192421
8-10 made,0,1,-4.448176256457513,-0.4426317764192421
followers sfi,0,1,-4.448176256457513,-0.4426317764192421
overall payoff,0,1,-4.448176256457513,-0.4426317764192421
nothing sfi,0,1,-4.448176256457513,-0.4426317764192421
minimizing punishment,0,1,-4.448176256457513,-0.4426317764192421
institution previous,0,1,-4.448176256457513,-0.4426317764192421
typical contribution,0,1,-4.448176256457513,-0.4426317764192421
pattern considering,0,1,-4.448176256457513,-0.4426317764192421
country group,0,1,-4.448176256457513,-0.4426317764192421
contribution irrelevant,0,1,-4.448176256457513,-0.4426317764192421
type characteristics,0,1,-4.448176256457513,-0.4426317764192421
negative payoff,0,1,-4.448176256457513,-0.4426317764192421
immediate payoff,0,1,-4.448176256457513,-0.4426317764192421
ignoring high,0,1,-4.448176256457513,-0.4426317764192421
maintaining flexibility,0,1,-4.448176256457513,-0.4426317764192421
past actions,0,1,-4.448176256457513,-0.4426317764192421
identity institution,0,1,-4.448176256457513,-0.4426317764192421
history past,0,1,-4.448176256457513,-0.4426317764192421
optimal interests,0,1,-4.448176256457513,-0.4426317764192421
moderate balancing,0,1,-4.448176256457513,-0.4426317764192421
chose strategy-institution,0,1,-4.448176256457513,-0.4426317764192421
performance current,0,1,-4.448176256457513,-0.4426317764192421
goods game,0,1,-4.448176256457513,-0.4426317764192421
reward institution,0,1,-4.448176256457513,-0.4426317764192421
contribution protect,0,1,-4.448176256457513,-0.4426317764192421
index free,0,1,-4.448176256457513,-0.4426317764192421
below group,0,1,-4.448176256457513,-0.4426317764192421
low amounts,0,1,-4.448176256457513,-0.4426317764192421
actions intent,0,1,-4.448176256457513,-0.4426317764192421
contribute public,0,1,-4.448176256457513,-0.4426317764192421
free riders,0,1,-4.448176256457513,-0.4426317764192421
payoff exploit,0,1,-4.448176256457513,-0.4426317764192421
contribute positive,0,1,-4.448176256457513,-0.4426317764192421
intent maximizing,0,1,-4.448176256457513,-0.4426317764192421
options open,0,1,-4.448176256457513,-0.4426317764192421
index recent,0,1,-4.448176256457513,-0.4426317764192421
follow selfish-iterated,0,1,-4.448176256457513,-0.4426317764192421
commitment balance,0,1,-4.448176256457513,-0.4426317764192421
performers sfi,0,1,-4.448176256457513,-0.4426317764192421
seen peers,0,1,-4.448176256457513,-0.4426317764192421
institution developing,0,1,-4.448176256457513,-0.4426317764192421
contribute emissions,0,1,-4.448176256457513,-0.4426317764192421
stage best,0,1,-4.448176256457513,-0.4426317764192421
significant benefits,0,1,-4.448176256457513,-0.4426317764192421
keep options,0,1,-4.448176256457513,-0.4426317764192421
less members,0,1,-4.448176256457513,-0.4426317764192421
high-contributor institution,0,1,-4.448176256457513,-0.4426317764192421
cooperate immediate,0,1,-4.448176256457513,-0.4426317764192421
peers peers,0,1,-4.448176256457513,-0.4426317764192421
mostly seen,0,1,-4.448176256457513,-0.4426317764192421
guaranteed value,0,1,-4.448176256457513,-0.4426317764192421
amount unprofitable,0,1,-4.448176256457513,-0.4426317764192421
detected sfi,0,1,-4.448176256457513,-0.4426317764192421
avoid free-riding,0,1,-4.448176256457513,-0.4426317764192421
overall behavior,0,1,-4.448176256457513,-0.4426317764192421
prioritize immediate,0,1,-4.448176256457513,-0.4426317764192421
mostly selfish-infection-free,0,1,-4.448176256457513,-0.4426317764192421
deviate high-contribution,0,1,-4.448176256457513,-0.4426317764192421
choose relatively,0,1,-4.448176256457513,-0.4426317764192421
required participate,0,1,-4.448176256457513,-0.4426317764192421
free-riding overextending,0,1,-4.448176256457513,-0.4426317764192421
stated intent,0,1,-4.448176256457513,-0.4426317764192421
aligns maximizing,0,1,-4.448176256457513,-0.4426317764192421
sfi deviate,0,1,-4.448176256457513,-0.4426317764192421
pattern aiming,0,1,-4.448176256457513,-0.4426317764192421
want preserve,0,1,-4.448176256457513,-0.4426317764192421
return maintain,0,1,-4.448176256457513,-0.4426317764192421
level return,0,1,-4.448176256457513,-0.4426317764192421
mcpr low,0,1,-4.448176256457513,-0.4426317764192421
selfish-infection-free sfi,0,1,-4.448176256457513,-0.4426317764192421
amount afford,0,1,-4.448176256457513,-0.4426317764192421
trends institution,0,1,-4.448176256457513,-0.4426317764192421
contribution successful,0,1,-4.448176256457513,-0.4426317764192421
contribution public,0,1,-4.448176256457513,-0.4426317764192421
cooperate actions,0,1,-4.448176256457513,-0.4426317764192421
peers 1-5,0,1,-4.448176256457513,-0.4426317764192421
riders sfi,0,1,-4.448176256457513,-0.4426317764192421
mostly top,0,1,-4.448176256457513,-0.4426317764192421
strategy contributors,0,1,-4.448176256457513,-0.4426317764192421
level effort,0,1,-4.448176256457513,-0.4426317764192421
contribute consistent,0,1,-4.448176256457513,-0.4426317764192421
afford without,0,1,-4.448176256457513,-0.4426317764192421
index indicated,0,1,-4.448176256457513,-0.4426317764192421
rounds trends,0,1,-4.448176256457513,-0.4426317764192421
budget minimizing,0,1,-4.448176256457513,-0.4426317764192421
index developing,0,1,-4.448176256457513,-0.4426317764192421
except follow,0,1,-4.448176256457513,-0.4426317764192421
see significant,0,1,-4.448176256457513,-0.4426317764192421
indicates moderate,0,1,-4.448176256457513,-0.4426317764192421
responsible institution,0,1,-4.448176256457513,-0.4426317764192421
payoff game,0,1,-4.448176256457513,-0.4426317764192421
rounds high,0,1,-4.448176256457513,-0.4426317764192421
room future,0,1,-4.448176256457513,-0.4426317764192421
serves interests,0,1,-4.448176256457513,-0.4426317764192421
amount maximum,0,1,-4.448176256457513,-0.4426317764192421
mcpr significant,0,1,-4.448176256457513,-0.4426317764192421
balance vulnerability,0,1,-4.448176256457513,-0.4426317764192421
public goods,0,1,-4.448176256457513,-0.4426317764192421
behavior increase,0,1,-4.448176256457513,-0.4426317764192421
low peer,0,1,-4.448176256457513,-0.4426317764192421
tends follow,0,1,-4.448176256457513,-0.4426317764192421
emerge sfi,0,1,-4.448176256457513,-0.4426317764192421
impact payoff,0,1,-4.448176256457513,-0.4426317764192421
before move,0,1,-4.448176256457513,-0.4426317764192421
moderate return,0,1,-4.448176256457513,-0.4426317764192421
rounds maximizing,0,1,-4.448176256457513,-0.4426317764192421
significantly across,0,1,-4.448176256457513,-0.4426317764192421
irrational invest,0,1,-4.448176256457513,-0.4426317764192421
amount fixed,0,1,-4.448176256457513,-0.4426317764192421
justified high,0,1,-4.448176256457513,-0.4426317764192421
low-contributors scattered,0,1,-4.448176256457513,-0.4426317764192421
need cooperate,0,1,-4.448176256457513,-0.4426317764192421
contribute want,0,1,-4.448176256457513,-0.4426317764192421
data notice,0,1,-4.448176256457513,-0.4426317764192421
contributers low,0,1,-4.448176256457513,-0.4426317764192421
index rational,0,1,-4.448176256457513,-0.4426317764192421
socially responsible,0,1,-4.448176256457513,-0.4426317764192421
maximum stage,0,1,-4.448176256457513,-0.4426317764192421
considering punishment,0,1,-4.448176256457513,-0.4426317764192421
credibility contribute,0,1,-4.448176256457513,-0.4426317764192421
higher average,0,1,-4.448176256457513,-0.4426317764192421
contribution upwards,0,1,-4.448176256457513,-0.4426317764192421
observed contribution,0,1,-4.448176256457513,-0.4426317764192421
amounts sfi,0,1,-4.448176256457513,-0.4426317764192421
contribution helps,0,1,-4.448176256457513,-0.4426317764192421
group overall,0,1,-4.448176256457513,-0.4426317764192421
institution contribution,0,1,-4.448176256457513,-0.4426317764192421
performance group,0,1,-4.448176256457513,-0.4426317764192421
seen free-rider,0,1,-4.448176256457513,-0.4426317764192421
dollars rational,0,1,-4.448176256457513,-0.4426317764192421
mix cooperate,0,1,-4.448176256457513,-0.4426317764192421
average balance,0,1,-4.448176256457513,-0.4426317764192421
necessary balance,0,1,-4.448176256457513,-0.4426317764192421
reflects balance,0,1,-4.448176256457513,-0.4426317764192421
want observe,0,1,-4.448176256457513,-0.4426317764192421
expect mix,0,1,-4.448176256457513,-0.4426317764192421
rational due,0,1,-4.448176256457513,-0.4426317764192421
dollars maximize,0,1,-4.448176256457513,-0.4426317764192421
actions maximize,0,1,-4.448176256457513,-0.4426317764192421
return unit,0,1,-4.448176256457513,-0.4426317764192421
cooperate avoid,0,1,-4.448176256457513,-0.4426317764192421
balances interests,0,1,-4.448176256457513,-0.4426317764192421
selfish-iterated sfi,0,1,-4.448176256457513,-0.4426317764192421
high sfi,0,1,-4.448176256457513,-0.4426317764192421
per internal,0,1,-4.448176256457513,-0.4426317764192421
good defect,0,1,-4.448176256457513,-0.4426317764192421
peers past,0,1,-4.448176256457513,-0.4426317764192421
payoffs institution,0,1,-4.448176256457513,-0.4426317764192421
contribution fact,0,1,-4.448176256457513,-0.4426317764192421
average million,0,1,-4.448176256457513,-0.4426317764192421
contribution minimally,0,1,-4.448176256457513,-0.4426317764192421
sfi previous,0,1,-4.448176256457513,-0.4426317764192421
except high-contributors,0,1,-4.448176256457513,-0.4426317764192421
test marginal,0,1,-4.448176256457513,-0.4426317764192421
avoiding free,0,1,-4.448176256457513,-0.4426317764192421
history maintain,0,1,-4.448176256457513,-0.4426317764192421
low sfi,0,1,-4.448176256457513,-0.4426317764192421
need high,0,1,-4.448176256457513,-0.4426317764192421
budget optimal,0,1,-4.448176256457513,-0.4426317764192421
mcpr given,0,1,-4.448176256457513,-0.4426317764192421
budget contribution,0,1,-4.448176256457513,-0.4426317764192421
apparent need,0,1,-4.448176256457513,-0.4426317764192421
low average,0,1,-4.448176256457513,-0.4426317764192421
made institution,0,1,-4.448176256457513,-0.4426317764192421
data institution,0,1,-4.448176256457513,-0.4426317764192421
avoid potential,0,1,-4.448176256457513,-0.4426317764192421
contribution justified,0,1,-4.448176256457513,-0.4426317764192421
belong institution,0,1,-4.448176256457513,-0.4426317764192421
interests acknowledging,0,1,-4.448176256457513,-0.4426317764192421
use low-contributors,0,1,-4.448176256457513,-0.4426317764192421
contrib others,0,1,-4.448176256457513,-0.4426317764192421
minimally previous,0,1,-4.448176256457513,-0.4426317764192421
debt help,0,1,-4.448176256457513,-0.4426317764192421
country context,0,1,-4.448176256457513,-0.4426317764192421
open future,0,1,-4.448176256457513,-0.4426317764192421
sfi associated,0,1,-4.448176256457513,-0.4426317764192421
reduction preserving,0,1,-4.448176256457513,-0.4426317764192421
defectors observed,0,1,-4.448176256457513,-0.4426317764192421
contributors selfish-investment,0,1,-4.448176256457513,-0.4426317764192421
except deviants,0,1,-4.448176256457513,-0.4426317764192421
players strategy,0,1,-4.448176256457513,-0.4426317764192421
institution relatively,0,1,-4.448176256457513,-0.4426317764192421
significantly 1-5,0,1,-4.448176256457513,-0.4426317764192421
likely optimal,0,1,-4.448176256457513,-0.4426317764192421
1-5 8-10,0,1,-4.448176256457513,-0.4426317764192421
contributors scattered,0,1,-4.448176256457513,-0.4426317764192421
institution norm,0,1,-4.448176256457513,-0.4426317764192421
contribution indicates,0,1,-4.448176256457513,-0.4426317764192421
budget fixed,0,1,-4.448176256457513,-0.4426317764192421
strategy choosing,0,1,-4.448176256457513,-0.4426317764192421
previous million,0,1,-4.448176256457513,-0.4426317764192421
strategies play,0,1,-4.448176256457513,-0.4426317764192421
indicate consistent,0,1,-4.448176256457513,-0.4426317764192421
value considering,0,1,-4.448176256457513,-0.4426317764192421
stage decision,0,1,-4.448176256457513,-0.4426317764192421
mostly belong,0,1,-4.448176256457513,-0.4426317764192421
sufficient budget,0,1,-4.448176256457513,-0.4426317764192421
institution maximize,0,1,-4.448176256457513,-0.4426317764192421
selfish-investment sfi,0,1,-4.448176256457513,-0.4426317764192421
sfi lower,0,1,-4.448176256457513,-0.4426317764192421
needs considering,0,1,-4.448176256457513,-0.4426317764192421
actions stated,0,1,-4.448176256457513,-0.4426317764192421
disaster payouts,0,1,-4.448176256457513,-0.4426317764192421
peers still,0,1,-4.448176256457513,-0.4426317764192421
contribution vary,0,1,-4.448176256457513,-0.4426317764192421
contribution necessary,0,1,-4.448176256457513,-0.4426317764192421
level past,0,1,-4.448176256457513,-0.4426317764192421
understand institution,0,1,-4.448176256457513,-0.4426317764192421
role disaster,0,1,-4.448176256457513,-0.4426317764192421
reputation keep,0,1,-4.448176256457513,-0.4426317764192421
positive amount,0,1,-4.448176256457513,-0.4426317764192421
low contrib,0,1,-4.448176256457513,-0.4426317764192421
return sufficient,0,1,-4.448176256457513,-0.4426317764192421
exploit others,0,1,-4.448176256457513,-0.4426317764192421
moderately sfi,0,1,-4.448176256457513,-0.4426317764192421
behavior observed,0,1,-4.448176256457513,-0.4426317764192421
level commitment,0,1,-4.448176256457513,-0.4426317764192421
suggests tend,0,1,-4.448176256457513,-0.4426317764192421
data choosing,0,1,-4.448176256457513,-0.4426317764192421
used selfish-institution,0,1,-4.448176256457513,-0.4426317764192421
fact high,0,1,-4.448176256457513,-0.4426317764192421
wealth budget,0,1,-4.448176256457513,-0.4426317764192421
high-contributing reward,0,1,-4.448176256457513,-0.4426317764192421
considering fact,0,1,-4.448176256457513,-0.4426317764192421
investment mcpr,0,1,-4.448176256457513,-0.4426317764192421
