term,count_SI,count_SFI,log_odds_SI_minus_SFI,z
sfi environment,1,0,4.760308664023417,0.47369163422913474
experience exploring,1,0,4.760308664023417,0.47369163422913474
receiving aid,1,0,4.760308664023417,0.47369163422913474
previous amount,1,0,4.760308664023417,0.47369163422913474
cooperate single,1,0,4.760308664023417,0.47369163422913474
group historical,1,0,4.760308664023417,0.47369163422913474
wealth considering,1,0,4.760308664023417,0.47369163422913474
reward low-contributors,1,0,4.760308664023417,0.47369163422913474
long-term payoff,1,0,4.760308664023417,0.47369163422913474
declared strategy,1,0,4.760308664023417,0.47369163422913474
rounds high,1,0,4.760308664023417,0.47369163422913474
allowed account,1,0,4.760308664023417,0.47369163422913474
observed rounds,1,0,4.760308664023417,0.47369163422913474
framework incentivization,1,0,4.760308664023417,0.47369163422913474
maximum balances,1,0,4.760308664023417,0.47369163422913474
following deviate,1,0,4.760308664023417,0.47369163422913474
credibility align,1,0,4.760308664023417,0.47369163422913474
myself contribution,1,0,4.760308664023417,0.47369163422913474
usd consistent,1,0,4.760308664023417,0.47369163422913474
peers historical,1,0,4.760308664023417,0.47369163422913474
inspection institution,1,0,4.760308664023417,0.47369163422913474
optimal follow,1,0,4.760308664023417,0.47369163422913474
payoff account,1,0,4.760308664023417,0.47369163422913474
multiple peers,1,0,4.760308664023417,0.47369163422913474
nothing initially,1,0,4.760308664023417,0.47369163422913474
contribute nearly,1,0,4.760308664023417,0.47369163422913474
positive example,1,0,4.760308664023417,0.47369163422913474
point maximize,1,0,4.760308664023417,0.47369163422913474
individualism institution,1,0,4.760308664023417,0.47369163422913474
goods social,1,0,4.760308664023417,0.47369163422913474
contribution mcpr-maximizing,1,0,4.760308664023417,0.47369163422913474
amount beneficial,1,0,4.760308664023417,0.47369163422913474
advantage free-riders,1,0,4.760308664023417,0.47369163422913474
countries like,1,0,4.760308664023417,0.47369163422913474
fictitious interaction,1,0,4.760308664023417,0.47369163422913474
high-contributor optimal,1,0,4.760308664023417,0.47369163422913474
importance maintain,1,0,4.760308664023417,0.47369163422913474
per declared,1,0,4.760308664023417,0.47369163422913474
credibility overburdening,1,0,4.760308664023417,0.47369163422913474
significantly seen,1,0,4.760308664023417,0.47369163422913474
institution stability,1,0,4.760308664023417,0.47369163422913474
peers significantly,1,0,4.760308664023417,0.47369163422913474
involvement institution,1,0,4.760308664023417,0.47369163422913474
past trend,1,0,4.760308664023417,0.47369163422913474
credibility within,1,0,4.760308664023417,0.47369163422913474
credibility balance,1,0,4.760308664023417,0.47369163422913474
deviated norm,1,0,4.760308664023417,0.47369163422913474
depositing ldf,1,0,4.760308664023417,0.47369163422913474
align high,1,0,4.760308664023417,0.47369163422913474
reducing emissions,1,0,4.760308664023417,0.47369163422913474
matches past,1,0,4.760308664023417,0.47369163422913474
wealth contribution,1,0,4.760308664023417,0.47369163422913474
maintaining cooperate,1,0,4.760308664023417,0.47369163422913474
self-interest choose,1,0,4.760308664023417,0.47369163422913474
except institution,1,0,4.760308664023417,0.47369163422913474
collective effort,1,0,4.760308664023417,0.47369163422913474
others moderate,1,0,4.760308664023417,0.47369163422913474
free-riding optimal,1,0,4.760308664023417,0.47369163422913474
following sfi,1,0,4.760308664023417,0.47369163422913474
cooperate set,1,0,4.760308664023417,0.47369163422913474
others show,1,0,4.760308664023417,0.47369163422913474
negative social,1,0,4.760308664023417,0.47369163422913474
cooperate increase,1,0,4.760308664023417,0.47369163422913474
contribution avoid,1,0,4.760308664023417,0.47369163422913474
contributors stand,1,0,4.760308664023417,0.47369163422913474
maximally high,1,0,4.760308664023417,0.47369163422913474
follow pattern,1,0,4.760308664023417,0.47369163422913474
maintains consistent,1,0,4.760308664023417,0.47369163422913474
commitment reducing,1,0,4.760308664023417,0.47369163422913474
approach followed,1,0,4.760308664023417,0.47369163422913474
avoid perceived,1,0,4.760308664023417,0.47369163422913474
follows cooperate,1,0,4.760308664023417,0.47369163422913474
staying within,1,0,4.760308664023417,0.47369163422913474
follows historical,1,0,4.760308664023417,0.47369163422913474
maximum balance,1,0,4.760308664023417,0.47369163422913474
mcpr group,1,0,4.760308664023417,0.47369163422913474
cooperate pressure,1,0,4.760308664023417,0.47369163422913474
aligns previous,1,0,4.760308664023417,0.47369163422913474
tendencies choose,1,0,4.760308664023417,0.47369163422913474
incentives balance,1,0,4.760308664023417,0.47369163422913474
likely trustworthy,1,0,4.760308664023417,0.47369163422913474
payoff per,1,0,4.760308664023417,0.47369163422913474
individual payoff,1,0,4.760308664023417,0.47369163422913474
chances receiving,1,0,4.760308664023417,0.47369163422913474
billion balances,1,0,4.760308664023417,0.47369163422913474
billion balancing,1,0,4.760308664023417,0.47369163422913474
sfi instances,1,0,4.760308664023417,0.47369163422913474
especially high-contributor,1,0,4.760308664023417,0.47369163422913474
actions follows,1,0,4.760308664023417,0.47369163422913474
choose between,1,0,4.760308664023417,0.47369163422913474
balances cooperate,1,0,4.760308664023417,0.47369163422913474
group multiplier,1,0,4.760308664023417,0.47369163422913474
portion budget,1,0,4.760308664023417,0.47369163422913474
balancing mcpr,1,0,4.760308664023417,0.47369163422913474
action given,1,0,4.760308664023417,0.47369163422913474
peers deviate,1,0,4.760308664023417,0.47369163422913474
earn reward,1,0,4.760308664023417,0.47369163422913474
follows institution,1,0,4.760308664023417,0.47369163422913474
significantly standard,1,0,4.760308664023417,0.47369163422913474
beliefs contribute,1,0,4.760308664023417,0.47369163422913474
amount balances,1,0,4.760308664023417,0.47369163422913474
strategy emphasizes,1,0,4.760308664023417,0.47369163422913474
self-interested strategies,1,0,4.760308664023417,0.47369163422913474
contribution less,1,0,4.760308664023417,0.47369163422913474
stage mcpr,1,0,4.760308664023417,0.47369163422913474
strategy inference,1,0,4.760308664023417,0.47369163422913474
payoff maintain,1,0,4.760308664023417,0.47369163422913474
observed contributors,1,0,4.760308664023417,0.47369163422913474
identity framework,1,0,4.760308664023417,0.47369163422913474
contributors likely,1,0,4.760308664023417,0.47369163422913474
indicate shift,1,0,4.760308664023417,0.47369163422913474
wealth aligning,1,0,4.760308664023417,0.47369163422913474
sfi mostly,1,0,4.760308664023417,0.47369163422913474
near maximum,1,0,4.760308664023417,0.47369163422913474
contribution different,1,0,4.760308664023417,0.47369163422913474
significantly previous,1,0,4.760308664023417,0.47369163422913474
mcpr threshold,1,0,4.760308664023417,0.47369163422913474
following selfish,1,0,4.760308664023417,0.47369163422913474
threshold considering,1,0,4.760308664023417,0.47369163422913474
institution selfish-institutional,1,0,4.760308664023417,0.47369163422913474
punishment assess,1,0,4.760308664023417,0.47369163422913474
matching peers,1,0,4.760308664023417,0.47369163422913474
members justify,1,0,4.760308664023417,0.47369163422913474
good deviate,1,0,4.760308664023417,0.47369163422913474
contributors selfish-institutional,1,0,4.760308664023417,0.47369163422913474
behavior marginal,1,0,4.760308664023417,0.47369163422913474
behavior maximizing,1,0,4.760308664023417,0.47369163422913474
potential reward,1,0,4.760308664023417,0.47369163422913474
mcpr developed,1,0,4.760308664023417,0.47369163422913474
overburdening ourselves,1,0,4.760308664023417,0.47369163422913474
collective emissions,1,0,4.760308664023417,0.47369163422913474
account peer,1,0,4.760308664023417,0.47369163422913474
credibility long-run,1,0,4.760308664023417,0.47369163422913474
peers like,1,0,4.760308664023417,0.47369163422913474
remain unknown,1,0,4.760308664023417,0.47369163422913474
card previous-round,1,0,4.760308664023417,0.47369163422913474
beliefs contributors,1,0,4.760308664023417,0.47369163422913474
mcpr depositing,1,0,4.760308664023417,0.47369163422913474
interaction sfi,1,0,4.760308664023417,0.47369163422913474
future stage,1,0,4.760308664023417,0.47369163422913474
standard inspection,1,0,4.760308664023417,0.47369163422913474
strategy following,1,0,4.760308664023417,0.47369163422913474
contribution matches,1,0,4.760308664023417,0.47369163422913474
reputation within,1,0,4.760308664023417,0.47369163422913474
benefits institution,1,0,4.760308664023417,0.47369163422913474
member contribution,1,0,4.760308664023417,0.47369163422913474
level aligning,1,0,4.760308664023417,0.47369163422913474
considering punishment,1,0,4.760308664023417,0.47369163422913474
mostly free-riders,1,0,4.760308664023417,0.47369163422913474
pressure high,1,0,4.760308664023417,0.47369163422913474
following selfish-institution,1,0,4.760308664023417,0.47369163422913474
need demonstrate,1,0,4.760308664023417,0.47369163422913474
self-interest need,1,0,4.760308664023417,0.47369163422913474
given directly,1,0,4.760308664023417,0.47369163422913474
current stage,1,0,4.760308664023417,0.47369163422913474
data balancing,1,0,4.760308664023417,0.47369163422913474
mcpr increase,1,0,4.760308664023417,0.47369163422913474
budget considering,1,0,4.760308664023417,0.47369163422913474
contribution benefits,1,0,4.760308664023417,0.47369163422913474
payoff scenario,1,0,4.760308664023417,0.47369163422913474
wasting resources,1,0,4.760308664023417,0.47369163422913474
funding stage,1,0,4.760308664023417,0.47369163422913474
allowed given,1,0,4.760308664023417,0.47369163422913474
contribution within,1,0,4.760308664023417,0.47369163422913474
reduction maximize,1,0,4.760308664023417,0.47369163422913474
medium contribution,1,0,4.760308664023417,0.47369163422913474
deviate low,1,0,4.760308664023417,0.47369163422913474
previous considering,1,0,4.760308664023417,0.47369163422913474
players follow,1,0,4.760308664023417,0.47369163422913474
contribution strategic,1,0,4.760308664023417,0.47369163422913474
cooperate self-interested,1,0,4.760308664023417,0.47369163422913474
level maximize,1,0,4.760308664023417,0.47369163422913474
gain collective,1,0,4.760308664023417,0.47369163422913474
mcpr well,1,0,4.760308664023417,0.47369163422913474
contribution except,1,0,4.760308664023417,0.47369163422913474
supporting emissions,1,0,4.760308664023417,0.47369163422913474
contribution large,1,0,4.760308664023417,0.47369163422913474
fact institution,1,0,4.760308664023417,0.47369163422913474
fact first,1,0,4.760308664023417,0.47369163422913474
emerging peers,1,0,4.760308664023417,0.47369163422913474
behavior maximizes,1,0,4.760308664023417,0.47369163422913474
follows strategy,1,0,4.760308664023417,0.47369163422913474
reduction mcpr,1,0,4.760308664023417,0.47369163422913474
reward defectors,1,0,4.760308664023417,0.47369163422913474
mcpr wealth,1,0,4.760308664023417,0.47369163422913474
entire budget,1,0,4.760308664023417,0.47369163422913474
mostly framework,1,0,4.760308664023417,0.47369163422913474
increase payoff,1,0,4.760308664023417,0.47369163422913474
followed peers,1,0,4.760308664023417,0.47369163422913474
budget institution,1,0,4.760308664023417,0.47369163422913474
overall behavior,1,0,4.760308664023417,0.47369163422913474
behavior account,1,0,4.760308664023417,0.47369163422913474
starting point,1,0,4.760308664023417,0.47369163422913474
wealth free,1,0,4.760308664023417,0.47369163422913474
peer selfish,1,0,4.760308664023417,0.47369163422913474
effort considering,1,0,4.760308664023417,0.47369163422913474
contributors recent,1,0,4.760308664023417,0.47369163422913474
others maximize,1,0,4.760308664023417,0.47369163422913474
selfish flocking,1,0,4.760308664023417,0.47369163422913474
likely reward,1,0,4.760308664023417,0.47369163422913474
contributor advantage,1,0,4.760308664023417,0.47369163422913474
payoff matching,1,0,4.760308664023417,0.47369163422913474
playing strategy,1,0,4.760308664023417,0.47369163422913474
keeping room,1,0,4.760308664023417,0.47369163422913474
index importance,1,0,4.760308664023417,0.47369163422913474
immediate payoff,1,0,4.760308664023417,0.47369163422913474
amount per,1,0,4.760308664023417,0.47369163422913474
considering self-interest,1,0,4.760308664023417,0.47369163422913474
allows balance,1,0,4.760308664023417,0.47369163422913474
country following,1,0,4.760308664023417,0.47369163422913474
assess group,1,0,4.760308664023417,0.47369163422913474
peers negative,1,0,4.760308664023417,0.47369163422913474
interests given,1,0,4.760308664023417,0.47369163422913474
given contributors,1,0,4.760308664023417,0.47369163422913474
emerging remain,1,0,4.760308664023417,0.47369163422913474
deviations expected,1,0,4.760308664023417,0.47369163422913474
flocking institution,1,0,4.760308664023417,0.47369163422913474
avoid negative,1,0,4.760308664023417,0.47369163422913474
considering future,1,0,4.760308664023417,0.47369163422913474
still keeping,1,0,4.760308664023417,0.47369163422913474
peers especially,1,0,4.760308664023417,0.47369163422913474
due marginal,1,0,4.760308664023417,0.47369163422913474
fund aligns,1,0,4.760308664023417,0.47369163422913474
perceived free-rider,1,0,4.760308664023417,0.47369163422913474
contribution multiple,1,0,4.760308664023417,0.47369163422913474
contributors selfless-fi,1,0,4.760308664023417,0.47369163422913474
considering long-term,1,0,4.760308664023417,0.47369163422913474
similar peers,1,0,4.760308664023417,0.47369163422913474
budget avoid,1,0,4.760308664023417,0.47369163422913474
free-rider considering,1,0,4.760308664023417,0.47369163422913474
strategy mcpr,1,0,4.760308664023417,0.47369163422913474
tendencies historical,1,0,4.760308664023417,0.47369163422913474
reward peers,1,0,4.760308664023417,0.47369163422913474
level effort,1,0,4.760308664023417,0.47369163422913474
sfi present,1,0,4.760308664023417,0.47369163422913474
credibility following,1,0,4.760308664023417,0.47369163422913474
high leaves,1,0,4.760308664023417,0.47369163422913474
example others,1,0,4.760308664023417,0.47369163422913474
much possible,1,0,4.760308664023417,0.47369163422913474
level optimal,1,0,4.760308664023417,0.47369163422913474
payoff mcpr,1,0,4.760308664023417,0.47369163422913474
group start,1,0,4.760308664023417,0.47369163422913474
well considering,1,0,4.760308664023417,0.47369163422913474
identity strategy,1,0,4.760308664023417,0.47369163422913474
maximally emissions,1,0,4.760308664023417,0.47369163422913474
good deviated,1,0,4.760308664023417,0.47369163422913474
high historical,1,0,4.760308664023417,0.47369163422913474
mostly group,1,0,4.760308664023417,0.47369163422913474
mcpr need,1,0,4.760308664023417,0.47369163422913474
payoffs exploit,1,0,4.760308664023417,0.47369163422913474
reduction aligns,1,0,4.760308664023417,0.47369163422913474
institution aligns,1,0,4.760308664023417,0.47369163422913474
suggest cooperate,1,0,4.760308664023417,0.47369163422913474
negative payoff,1,0,4.760308664023417,0.47369163422913474
packages benefits,1,0,4.760308664023417,0.47369163422913474
reduction balancing,1,0,4.760308664023417,0.47369163422913474
credibility choose,1,0,4.760308664023417,0.47369163422913474
nearly entire,1,0,4.760308664023417,0.47369163422913474
observed among,1,0,4.760308664023417,0.47369163422913474
mcpr desire,1,0,4.760308664023417,0.47369163422913474
selfless-fi sfi,1,0,4.760308664023417,0.47369163422913474
tends follow,1,0,4.760308664023417,0.47369163422913474
large amount,1,0,4.760308664023417,0.47369163422913474
return consistent,1,0,4.760308664023417,0.47369163422913474
future earnings,1,0,4.760308664023417,0.47369163422913474
amount show,1,0,4.760308664023417,0.47369163422913474
desire cooperate,1,0,4.760308664023417,0.47369163422913474
room future,1,0,4.760308664023417,0.47369163422913474
endowment contribution,1,0,4.760308664023417,0.47369163422913474
inference high,1,0,4.760308664023417,0.47369163422913474
significant portion,1,0,4.760308664023417,0.47369163422913474
emphasizes cooperate,1,0,4.760308664023417,0.47369163422913474
contributors come,1,0,4.760308664023417,0.47369163422913474
directly wealth,1,0,4.760308664023417,0.47369163422913474
emerging group,1,0,4.760308664023417,0.47369163422913474
reward exploit,1,0,4.760308664023417,0.47369163422913474
punishment reward,1,0,4.760308664023417,0.47369163422913474
selfish-institution approach,1,0,4.760308664023417,0.47369163422913474
aligning previous,1,0,4.760308664023417,0.47369163422913474
contributors different,1,0,4.760308664023417,0.47369163422913474
budget punishment,1,0,4.760308664023417,0.47369163422913474
credibility cooperate,1,0,4.760308664023417,0.47369163422913474
taken advantage,1,0,4.760308664023417,0.47369163422913474
selfish fictitious,1,0,4.760308664023417,0.47369163422913474
patterns current,1,0,4.760308664023417,0.47369163422913474
amount avoiding,1,0,4.760308664023417,0.47369163422913474
institution tends,1,0,4.760308664023417,0.47369163422913474
historically higher,1,0,4.760308664023417,0.47369163422913474
free-riders detected,1,0,4.760308664023417,0.47369163422913474
current wealth,1,0,4.760308664023417,0.47369163422913474
interests institution,1,0,4.760308664023417,0.47369163422913474
return rate,1,0,4.760308664023417,0.47369163422913474
considering relatively,1,0,4.760308664023417,0.47369163422913474
rounds internal,1,0,4.760308664023417,0.47369163422913474
budget advantage,1,0,4.760308664023417,0.47369163422913474
notable exceptions,1,0,4.760308664023417,0.47369163422913474
allowed budget,1,0,4.760308664023417,0.47369163422913474
requires high,1,0,4.760308664023417,0.47369163422913474
future costs,1,0,4.760308664023417,0.47369163422913474
card mcpr,1,0,4.760308664023417,0.47369163422913474
institution reward,1,0,4.760308664023417,0.47369163422913474
low prior,1,0,4.760308664023417,0.47369163422913474
mix cooperate,1,0,4.760308664023417,0.47369163422913474
contribution total,1,0,4.760308664023417,0.47369163422913474
recent peers,1,0,4.760308664023417,0.47369163422913474
patterns within,1,0,4.760308664023417,0.47369163422913474
credibility contributors,1,0,4.760308664023417,0.47369163422913474
strategy maximize,1,0,4.760308664023417,0.47369163422913474
fiscal capacity,1,0,4.760308664023417,0.47369163422913474
maximizes mcpr,1,0,4.760308664023417,0.47369163422913474
played yet,1,0,4.760308664023417,0.47369163422913474
low considering,1,0,4.760308664023417,0.47369163422913474
likely increase,1,0,4.760308664023417,0.47369163422913474
reduction aligning,1,0,4.760308664023417,0.47369163422913474
minimizing costs,1,0,4.760308664023417,0.47369163422913474
strategy contributors,1,0,4.760308664023417,0.47369163422913474
maintaining high,1,0,4.760308664023417,0.47369163422913474
data choose,1,0,4.760308664023417,0.47369163422913474
seen low,1,0,4.760308664023417,0.47369163422913474
seen past,1,0,4.760308664023417,0.47369163422913474
emissions earn,1,0,4.760308664023417,0.47369163422913474
average balance,1,0,4.760308664023417,0.47369163422913474
invention approach,1,0,4.760308664023417,0.47369163422913474
contributors following,1,0,4.760308664023417,0.47369163422913474
different sfi,1,0,4.760308664023417,0.47369163422913474
average seen,1,0,4.760308664023417,0.47369163422913474
payoff supporting,1,0,4.760308664023417,0.47369163422913474
previous choices,1,0,4.760308664023417,0.47369163422913474
peers selfish-institution,1,0,4.760308664023417,0.47369163422913474
institution budget,1,0,4.760308664023417,0.47369163422913474
level unlikely,1,0,4.760308664023417,0.47369163422913474
credibility minimizing,1,0,4.760308664023417,0.47369163422913474
set positive,1,0,4.760308664023417,0.47369163422913474
prevalent deviate,1,0,4.760308664023417,0.47369163422913474
peers others,1,0,4.760308664023417,0.47369163422913474
individualism maximize,1,0,4.760308664023417,0.47369163422913474
amount observed,1,0,4.760308664023417,0.47369163422913474
individualism high,1,0,4.760308664023417,0.47369163422913474
rounds account,1,0,4.760308664023417,0.47369163422913474
showing cooperate,1,0,4.760308664023417,0.47369163422913474
moderately global,1,0,4.760308664023417,0.47369163422913474
between individual,1,0,4.760308664023417,0.47369163422913474
contribution need,1,0,4.760308664023417,0.47369163422913474
choices indicate,1,0,4.760308664023417,0.47369163422913474
behavior past,1,0,4.760308664023417,0.47369163422913474
affects wealth,1,0,4.760308664023417,0.47369163422913474
usd support,1,0,4.760308664023417,0.47369163422913474
amount increase,1,0,4.760308664023417,0.47369163422913474
reward effects,1,0,4.760308664023417,0.47369163422913474
data showing,1,0,4.760308664023417,0.47369163422913474
consistency high-contributor,1,0,4.760308664023417,0.47369163422913474
contribute align,1,0,4.760308664023417,0.47369163422913474
leaves vulnerable,1,0,4.760308664023417,0.47369163422913474
historical cooperate,1,0,4.760308664023417,0.47369163422913474
start contribution,1,0,4.760308664023417,0.47369163422913474
starting low,1,0,4.760308664023417,0.47369163422913474
mcpr fact,1,0,4.760308664023417,0.47369163422913474
contributors framework,1,0,4.760308664023417,0.47369163422913474
increase chances,1,0,4.760308664023417,0.47369163422913474
ldf pool,1,0,4.760308664023417,0.47369163422913474
aligning contribution,1,0,4.760308664023417,0.47369163422913474
subsequent budget,1,0,4.760308664023417,0.47369163422913474
budget mcpr,1,0,4.760308664023417,0.47369163422913474
long-term credibility,1,0,4.760308664023417,0.47369163422913474
between contribution,1,0,4.760308664023417,0.47369163422913474
inclusion maximizes,1,0,4.760308664023417,0.47369163422913474
possible stage,1,0,4.760308664023417,0.47369163422913474
institution maintains,1,0,4.760308664023417,0.47369163422913474
payoff wasting,1,0,4.760308664023417,0.47369163422913474
beliefs aiming,1,0,4.760308664023417,0.47369163422913474
current climate,1,0,4.760308664023417,0.47369163422913474
maintains consistency,1,0,4.760308664023417,0.47369163422913474
amount still,1,0,4.760308664023417,0.47369163422913474
high-contribution behavior,1,0,4.760308664023417,0.47369163422913474
reward effect,1,0,4.760308664023417,0.47369163422913474
behavior balancing,1,0,4.760308664023417,0.47369163422913474
history previous,1,0,4.760308664023417,0.47369163422913474
higher emissions,1,0,4.760308664023417,0.47369163422913474
contributors maximize,1,0,4.760308664023417,0.47369163422913474
trustworthy low,1,0,4.760308664023417,0.47369163422913474
contribute million,1,0,4.760308664023417,0.47369163422913474
climate damage,1,0,4.760308664023417,0.47369163422913474
billion global,1,0,4.760308664023417,0.47369163422913474
cooperate significant,1,0,4.760308664023417,0.47369163422913474
high average,1,0,4.760308664023417,0.47369163422913474
directly affects,1,0,4.760308664023417,0.47369163422913474
typical high,1,0,4.760308664023417,0.47369163422913474
avoid potential,1,0,4.760308664023417,0.47369163422913474
mcpr current,1,0,4.760308664023417,0.47369163422913474
typically contributes,1,0,4.760308664023417,0.47369163422913474
contribution choosing,1,0,4.760308664023417,0.47369163422913474
notable deviations,1,0,4.760308664023417,0.47369163422913474
potential long-term,1,0,4.760308664023417,0.47369163422913474
actions considering,1,0,4.760308664023417,0.47369163422913474
received payoff,1,0,4.760308664023417,0.47369163422913474
well internal,1,0,4.760308664023417,0.47369163422913474
contribution fact,1,0,4.760308664023417,0.47369163422913474
show commitment,1,0,4.760308664023417,0.47369163422913474
payoff advantage,1,0,4.760308664023417,0.47369163422913474
sufficient budget,1,0,4.760308664023417,0.47369163422913474
players choose,1,0,4.760308664023417,0.47369163422913474
contribution near,1,0,4.760308664023417,0.47369163422913474
average internal,1,0,4.760308664023417,0.47369163422913474
rounds played,1,0,4.760308664023417,0.47369163422913474
matching recent,1,0,4.760308664023417,0.47369163422913474
follow mix,1,0,4.760308664023417,0.47369163422913474
need maintain,1,0,4.760308664023417,0.47369163422913474
low-contributors penalized,1,0,4.760308664023417,0.47369163422913474
average likely,1,0,4.760308664023417,0.47369163422913474
beliefs considering,1,0,4.760308664023417,0.47369163422913474
peers peers,1,0,4.760308664023417,0.47369163422913474
peers exceptions,1,0,4.760308664023417,0.47369163422913474
mcpr stage,1,0,4.760308664023417,0.47369163422913474
observed previous,1,0,4.760308664023417,0.47369163422913474
cooperate maintain,1,0,4.760308664023417,0.47369163422913474
contribution account,1,0,4.760308664023417,0.47369163422913474
typically follows,1,0,4.760308664023417,0.47369163422913474
reputation cooperate,1,0,4.760308664023417,0.47369163422913474
successful sfi,1,0,4.760308664023417,0.47369163422913474
payoff balance,1,0,4.760308664023417,0.47369163422913474
aligning past,1,0,4.760308664023417,0.47369163422913474
stage directly,1,0,4.760308664023417,0.47369163422913474
unlikely follow,1,0,4.760308664023417,0.47369163422913474
come sfi,1,0,4.760308664023417,0.47369163422913474
recent choices,1,0,4.760308664023417,0.47369163422913474
maintain long-run,1,0,4.760308664023417,0.47369163422913474
institution investment,1,0,4.760308664023417,0.47369163422913474
through commitments,1,0,4.760308664023417,0.47369163422913474
following selfish-institutional,1,0,4.760308664023417,0.47369163422913474
example cooperate,1,0,4.760308664023417,0.47369163422913474
cooperate actions,1,0,4.760308664023417,0.47369163422913474
high-contributor pattern,1,0,4.760308664023417,0.47369163422913474
follow approach,1,0,4.760308664023417,0.47369163422913474
beliefs suggest,1,0,4.760308664023417,0.47369163422913474
payoff close,1,0,4.760308664023417,0.47369163422913474
fact high,1,0,4.760308664023417,0.47369163422913474
behavior previous,1,0,4.760308664023417,0.47369163422913474
budget stage,1,0,4.760308664023417,0.47369163422913474
significant reward,1,0,4.760308664023417,0.47369163422913474
requires starting,1,0,4.760308664023417,0.47369163422913474
maintain past,1,0,4.760308664023417,0.47369163422913474
peer different,1,0,4.760308664023417,0.47369163422913474
following strict,1,0,4.760308664023417,0.47369163422913474
usd aligning,1,0,4.760308664023417,0.47369163422913474
stability considering,1,0,4.760308664023417,0.47369163422913474
current peer,1,0,4.760308664023417,0.47369163422913474
payoff peers,1,0,4.760308664023417,0.47369163422913474
contribution selfless-framework-institutional,1,0,4.760308664023417,0.47369163422913474
decision context,1,0,4.760308664023417,0.47369163422913474
usd balance,1,0,4.760308664023417,0.47369163422913474
institution overall,1,0,4.760308664023417,0.47369163422913474
roughly consistent,1,0,4.760308664023417,0.47369163422913474
use selfish,1,0,4.760308664023417,0.47369163422913474
incentive framework,1,0,4.760308664023417,0.47369163422913474
mcpr contribute,1,0,4.760308664023417,0.47369163422913474
peers behavior,1,0,4.760308664023417,0.47369163422913474
strategy involvement,1,0,4.760308664023417,0.47369163422913474
incentivization sfi,1,0,4.760308664023417,0.47369163422913474
credibility per,1,0,4.760308664023417,0.47369163422913474
billion past,1,0,4.760308664023417,0.47369163422913474
cooperate developed,1,0,4.760308664023417,0.47369163422913474
choices allows,1,0,4.760308664023417,0.47369163422913474
individualism historical,1,0,4.760308664023417,0.47369163422913474
indicate consistent,1,0,4.760308664023417,0.47369163422913474
free-riding detected,1,0,4.760308664023417,0.47369163422913474
wealth subsequent,1,0,4.760308664023417,0.47369163422913474
historical contribution,13,13,0.14528117808219854,0.37053821352960264
group average,31,33,0.08286714642447635,0.3313585600707397
contribution high,6,6,0.14516491413272625,0.25164244702943334
contribution current,6,6,0.14516491413272625,0.25164244702943334
amount given,5,5,0.14514832021260204,0.22972903021963256
maximizes cumulative,4,4,0.14513173009242664,0.20550365995436687
maximum contribution,3,3,0.14511514377089618,0.17802499670616495
potential future,3,3,0.14511514377089618,0.17802499670616495
mostly low-contributors,3,3,0.14511514377089618,0.17802499670616495
history cooperate,3,3,0.14511514377089618,0.17802499670616495
amount similar,3,3,0.14511514377089618,0.17802499670616495
contribute maximum,3,3,0.14511514377089618,0.17802499670616495
mcpr significant,3,3,0.14511514377089618,0.17802499670616495
institution others,2,2,0.14509856124670328,0.14546085534686856
cooperate high,2,2,0.14509856124670328,0.14546085534686856
prior contribution,2,2,0.14509856124670328,0.14546085534686856
strategy deviate,2,2,0.14509856124670328,0.14546085534686856
social identity,2,2,0.14509856124670328,0.14546085534686856
behavior maximize,2,2,0.14509856124670328,0.14546085534686856
average previous,2,2,0.14509856124670328,0.14546085534686856
contribution amount,2,2,0.14509856124670328,0.14546085534686856
due high,2,2,0.14509856124670328,0.14546085534686856
high contributor,2,2,0.14509856124670328,0.14546085534686856
follow sfi,2,2,0.14509856124670328,0.14546085534686856
mcpr large,2,2,0.14509856124670328,0.14546085534686856
common low,2,2,0.14509856124670328,0.14546085534686856
considering marginal,2,2,0.14509856124670328,0.14546085534686856
institution past,2,2,0.14509856124670328,0.14546085534686856
history considering,2,2,0.14509856124670328,0.14546085534686856
mcpr past,2,2,0.14509856124670328,0.14546085534686856
follows previous,2,2,0.14509856124670328,0.14546085534686856
matching previous,2,2,0.14509856124670328,0.14546085534686856
considering internal,2,2,0.14509856124670328,0.14546085534686856
allowed amount,2,2,0.14509856124670328,0.14546085534686856
contribute nothing,11,12,0.05820596663226141,0.13950186365464215
above previous,1,1,0.14508198251854054,0.10310011995149472
experience institution,1,1,0.14508198251854054,0.10310011995149472
sfi associated,1,1,0.14508198251854054,0.10310011995149472
reward institution,1,1,0.14508198251854054,0.10310011995149472
free-riding considering,1,1,0.14508198251854054,0.10310011995149472
level due,1,1,0.14508198251854054,0.10310011995149472
slightly above,1,1,0.14508198251854054,0.10310011995149472
justify moderate,1,1,0.14508198251854054,0.10310011995149472
amount seen,1,1,0.14508198251854054,0.10310011995149472
moderate notable,1,1,0.14508198251854054,0.10310011995149472
contributors emerge,1,1,0.14508198251854054,0.10310011995149472
aligns recent,1,1,0.14508198251854054,0.10310011995149472
strategy past,1,1,0.14508198251854054,0.10310011995149472
benefits contribution,1,1,0.14508198251854054,0.10310011995149472
considering current,1,1,0.14508198251854054,0.10310011995149472
balances individual,1,1,0.14508198251854054,0.10310011995149472
small amount,1,1,0.14508198251854054,0.10310011995149472
