run,source_file,round_number,agent_id,agent_group,institution_choice,stage1_payoff,stage2_payoff,payoff,cumulative_payoff,wealth
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,19,developing,SFI,129823.0,0.0,127573.0,427805.20000000007,427805.20000000007
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,20,developing,SFI,-869108.0,0.0,-871358.0,240209.19999999995,240209.19999999995
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,21,developed,SI,-3705575.3333333335,42.0,-3657240.3333333335,2872554.1333333333,2872554.1333333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,22,developed,SI,2793388.6666666665,-1202814.0,1586074.6666666665,7789063.133333333,7789063.133333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,23,developed,SI,2432622.6666666665,-1696.0,2426426.6666666665,10258348.133333333,10258348.133333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,24,developing,SFI,130892.0,0.0,128642.0,2498381.2,2498381.2
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,25,developed,SI,-2175781.3333333335,6.0,-2127482.3333333335,9231796.133333333,9231796.133333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,0,developing,SFI,90713.62857142858,0.0,90713.62857142858,402205.8285714286,402205.8285714286
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,1,developing,SFI,90713.62857142858,0.0,90713.62857142858,388587.8285714286,388587.8285714286
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,2,developed,SI,1684110.6666666667,-11327.0,1672783.6666666667,8292031.8,8292031.8
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,3,developed,SI,1684110.6666666667,-13005.0,1671105.6666666667,7347343.8,7347343.8
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,4,developing,SFI,91782.62857142858,0.0,91782.62857142858,332183.8285714286,332183.8285714286
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,5,developed,SI,1684110.6666666667,-17180.0,1666930.6666666667,9946064.799999999,9946064.799999999
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,6,developed,SI,1684110.6666666667,-7250.0,1676860.6666666667,5869096.8,5869096.8
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,7,developing,SFI,91782.62857142858,0.0,91782.62857142858,374573.8285714286,374573.8285714286
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,8,developing,SFI,-339029.3714285714,0.0,-339029.3714285714,91782.82857142866,91782.82857142866
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,9,developing,SFI,91782.62857142858,0.0,91782.62857142858,264492.8285714286,264492.8285714286
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,10,developed,SI,-1315889.3333333333,-4400.0,-1318215.3333333333,10976770.799999999,10976770.799999999
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,11,developing,SFI,60952.62857142858,0.0,60952.62857142858,643633.8285714287,643633.8285714287
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,12,developing,SFI,60958.62857142858,0.0,60958.62857142858,784410.8285714287,784410.8285714287
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,13,developed,SI,484110.66666666674,653.0,484763.66666666674,24308082.8,24308082.8
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,14,developed,SI,1684110.6666666667,-900.0,1683210.6666666667,8617228.799999999,8617228.799999999
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,15,developing,SFI,46987.62857142858,0.0,46987.62857142858,231378.8285714286,231378.8285714286
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,16,developed,SI,484110.66666666674,1694.0,485804.66666666674,9359984.799999999,9359984.799999999
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,17,developing,SFI,60952.62857142858,0.0,60952.62857142858,613543.8285714287,613543.8285714287
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,18,developing,SFI,79982.62857142858,0.0,79982.62857142858,419963.8285714286,419963.8285714286
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,19,developing,SFI,90713.62857142858,0.0,90713.62857142858,518518.82857142866,518518.82857142866
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,20,developing,SFI,-28217.371428571423,0.0,-28217.371428571423,211991.82857142854,211991.82857142854
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,21,developed,SI,484110.66666666674,3265.0,487375.66666666674,3359929.8,3359929.8
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,22,developed,SI,1653280.6666666667,-1550.0,1651730.6666666667,9440793.799999999,9440793.799999999
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,23,developed,SI,-1315889.3333333333,1308.0,-1312507.3333333333,8945840.799999999,8945840.799999999
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,24,developing,SFI,-8217.371428571423,0.0,-8217.371428571423,2490163.8285714285,2490163.8285714285
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,25,developed,SI,-1315889.3333333333,-6624.0,-1322513.3333333333,7909282.8,7909282.8
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,0,developing,SFI,-31492.0,0.0,-31492.0,370713.8285714286,370713.8285714286
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,1,developing,SFI,67439.0,0.0,67439.0,456026.8285714286,456026.8285714286
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,2,developed,SI,2041762.8000000003,-7506.0,2034256.8000000003,10326288.6,10326288.6
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,3,developed,SI,2341762.8000000003,-4080.0,2337682.8000000003,9685026.6,9685026.6
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,4,developing,SFI,68508.0,0.0,68508.0,400691.8285714286,400691.8285714286
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,5,developed,SI,478541.8000000003,-6109.0,472432.8000000003,10418497.6,10418497.6
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,6,developed,SI,1541762.8000000003,-7127.0,1534635.8000000003,7403732.6,7403732.6
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,7,developing,SFI,68508.0,0.0,68508.0,443081.8285714286,443081.8285714286
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,8,developing,SFI,-23274.0,0.0,-23274.0,68508.82857142866,68508.82857142866
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,9,developing,SFI,-59738.0,0.0,-59738.0,204754.8285714286,204754.8285714286
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,10,developed,SI,-1458237.1999999997,-8500.0,-1399443.1999999997,9577327.6,9577327.6
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,11,developing,SFI,37678.0,0.0,37678.0,681311.8285714287,681311.8285714287
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,12,developing,SFI,37684.0,0.0,37684.0,822094.8285714287,822094.8285714287
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,13,developed,SI,2341762.8000000003,-1300009.0,1041753.8000000003,25349836.6,25349836.6
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,14,developed,SI,-458237.1999999997,-429861.0,-888098.1999999997,7729130.6,7729130.6
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,15,developing,SFI,23713.0,0.0,23713.0,255091.8285714286,255091.8285714286
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,16,developed,SI,2341762.8000000003,-7651.0,2334111.8000000003,11694096.6,11694096.6
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,17,developing,SFI,37678.0,0.0,37678.0,651221.8285714287,651221.8285714287
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,18,developing,SFI,48508.0,0.0,48508.0,468471.8285714286,468471.8285714286
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,19,developing,SFI,67439.0,0.0,67439.0,585957.8285714287,585957.8285714287
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,20,developing,SFI,-51492.0,0.0,-51492.0,160499.82857142854,160499.82857142854
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,21,developed,SI,2341762.8000000003,415.0,2342177.8000000003,5702107.6,5702107.6
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,22,developed,SI,2341762.8000000003,-2192.0,2339570.8000000003,11780364.6,11780364.6
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,23,developed,SI,3541762.8000000003,-16800.0,3524962.8000000003,12470803.6,12470803.6
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,24,developing,SFI,68508.0,0.0,68508.0,2558671.8285714285,2558671.8285714285
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,7,25,developed,SI,-1458237.1999999997,-5100.0,-1396043.1999999997,6513239.6,6513239.6
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,0,developing,SFI,23814.17142857144,0.0,23814.17142857144,394528.00000000006,394528.00000000006
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,1,developing,SFI,122745.17142857144,0.0,122745.17142857144,578772.0,578772.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,2,developed,SI,-228567.06666666642,8075.0,-217828.06666666642,10108460.533333333,10108460.533333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,3,developed,SI,1771432.9333333336,-2120.0,1769312.9333333336,11454339.533333333,11454339.533333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,4,developing,SFI,23814.17142857144,0.0,23814.17142857144,424506.00000000006,424506.00000000006
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,5,developed,SI,2771432.9333333336,-17202.0,2754230.9333333336,13172728.533333333,13172728.533333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,6,developed,SI,2271432.9333333336,-550.0,2270882.9333333336,9674615.533333333,9674615.533333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,7,developing,SFI,-319266.82857142854,0.0,-319266.82857142854,123815.00000000006,123815.00000000006
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,8,developing,SFI,92984.17142857144,0.0,92984.17142857144,161493.00000000012,161493.00000000012
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,9,developing,SFI,113814.17142857144,0.0,113814.17142857144,318569.00000000006,318569.00000000006
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,10,developed,SI,771432.9333333336,9330.0,780762.9333333336,10358090.533333333,10358090.533333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,11,developing,SFI,92984.17142857144,0.0,92984.17142857144,774296.0000000001,774296.0000000001
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,12,developing,SFI,92990.17142857144,0.0,92990.17142857144,915085.0000000001,915085.0000000001
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,13,developed,SI,2571432.9333333336,-15973.0,2555459.9333333336,27905296.533333335,27905296.533333335
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,14,developed,SI,2891432.9333333336,-13356.0,2878076.9333333336,10607207.533333333,10607207.533333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,15,developing,SFI,79019.17142857144,0.0,79019.17142857144,334111.00000000006,334111.00000000006
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,16,developed,SI,2571432.9333333336,-7657.0,2563775.9333333336,14257872.533333333,14257872.533333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,17,developing,SFI,92984.17142857144,0.0,92984.17142857144,744206.0000000001,744206.0000000001
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,18,developing,SFI,112014.17142857144,0.0,112014.17142857144,580486.0,580486.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,19,developing,SFI,122745.17142857144,0.0,122745.17142857144,708703.0000000001,708703.0000000001
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,20,developing,SFI,3814.1714285714406,0.0,3814.1714285714406,164314.0,164314.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,21,developed,SI,1465685.9333333336,62.0,1465747.9333333336,7167855.533333333,7167855.533333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,22,developed,SI,2571432.9333333336,-12500.0,2558932.9333333336,14339297.533333333,14339297.533333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,23,developed,SI,-2228567.0666666664,-8000.0,-2233903.0666666664,10236900.533333333,10236900.533333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,24,developing,SFI,-4431.828571428559,0.0,-4431.828571428559,2554240.0,2554240.0
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,8,25,developed,SI,-228567.06666666642,-11157.0,-239724.06666666642,6273515.533333333,6273515.533333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,0,developing,SFI,-86523.8857142857,0.0,-86523.8857142857,308004.11428571434,308004.11428571434
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,1,developing,SFI,112407.1142857143,0.0,112407.1142857143,691179.1142857143,691179.1142857143
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,2,developed,SI,1251355.7333333334,-7820.0,1247977.7333333334,11356438.266666666,11356438.266666666
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,3,developed,SI,-5202982.266666667,45.0,-5198495.266666667,6255844.266666667,6255844.266666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,4,developing,SFI,7476.114285714299,0.0,7476.114285714299,431982.11428571434,431982.11428571434
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,5,developed,SI,4251355.733333333,-17150.0,4234205.733333333,17406934.266666666,17406934.266666666
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,6,developed,SI,1251355.7333333334,18600.0,1269955.7333333334,10944571.266666666,10944571.266666666
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,7,developing,SFI,64223.1142857143,0.0,64223.1142857143,188038.11428571434,188038.11428571434
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,8,developing,SFI,113476.1142857143,0.0,113476.1142857143,274969.1142857144,274969.1142857144
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,9,developing,SFI,-14769.885714285701,0.0,-14769.885714285701,303799.11428571434,303799.11428571434
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,10,developed,SI,2251355.7333333334,-7425.0,2243930.7333333334,12602021.266666666,12602021.266666666
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,11,developing,SFI,82646.1142857143,0.0,82646.1142857143,856942.1142857145,856942.1142857145
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,12,developing,SFI,82652.1142857143,0.0,82652.1142857143,997737.1142857145,997737.1142857145
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,13,developed,SI,5051355.733333333,-48990.0,5002365.733333333,32907662.26666667,32907662.26666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,14,developed,SI,1251355.7333333334,-8910.0,1242445.7333333334,11849653.266666666,11849653.266666666
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,15,developing,SFI,68681.1142857143,0.0,68681.1142857143,402792.11428571434,402792.11428571434
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,16,developed,SI,5051355.733333333,-10650.0,5040705.733333333,19298578.266666666,19298578.266666666
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,17,developing,SFI,82646.1142857143,0.0,82646.1142857143,826852.1142857145,826852.1142857145
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,18,developing,SFI,-136523.88571428572,0.0,-136523.88571428572,443962.1142857143,443962.1142857143
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,19,developing,SFI,112407.1142857143,0.0,112407.1142857143,821110.1142857145,821110.1142857145
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,20,developing,SFI,-6523.885714285701,0.0,-6523.885714285701,157790.11428571428,157790.11428571428
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,21,developed,SI,3251355.7333333334,-53750.0,3197605.7333333334,10365461.266666666,10365461.266666666
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,22,developed,SI,6220525.733333333,-1455.0,6219070.733333333,20558368.266666666,20558368.266666666
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,23,developed,SI,2251355.7333333334,20770.0,2272125.7333333334,12509026.266666666,12509026.266666666
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,24,developing,SFI,113476.1142857143,0.0,113476.1142857143,2667716.1142857145,2667716.1142857145
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,9,25,developed,SI,1251355.7333333334,-1725.0,1249630.7333333334,7523146.266666667,7523146.266666667
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,0,developing,SFI,-54462.62857142856,0.0,-58962.62857142856,249041.48571428578,249041.48571428578
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,1,developing,SFI,144468.37142857144,0.0,139968.37142857144,831147.4857142858,831147.4857142858
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,2,developed,SI,3745274.666666666,22972.0,3759246.666666666,15115684.933333332,15115684.933333332
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,3,developed,SI,7545274.666666666,-11577.0,7524697.666666666,13780541.933333334,13780541.933333334
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,4,developing,SFI,-54462.62857142856,0.0,-58962.62857142856,373019.48571428575,373019.48571428575
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,5,developed,SI,2745274.666666666,28909.0,2765183.666666666,20172117.93333333,20172117.93333333
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,6,developed,SI,5745274.666666666,-899956.0,4836318.666666666,15780889.933333332,15780889.933333332
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,7,developing,SFI,45537.37142857144,0.0,41037.37142857144,229075.48571428578,229075.48571428578
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,8,developing,SFI,114707.37142857144,0.0,110207.37142857144,385176.48571428587,385176.48571428587
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,9,developing,SFI,135537.37142857144,0.0,131037.37142857144,434836.48571428575,434836.48571428575
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,10,developed,SI,-1254725.333333334,110.0,-1059548.333333334,11542472.933333332,11542472.933333332
20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,10,11,developing,SFI,114707.37142857144,0.0,110207.37142857144,967149.4857142859,967149.4857142859
